# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=281804131
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2025/diagnostic_files/diag_file_null_soccr_study1_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,p_gamma.1,g_gamma.1
-30.1042,0.999821,0.637889,2,5,0,30.1949,-0.671999,-1.24384,-0.233345
-30.1563,0.995597,0.637889,2,3,0,30.1564,-0.753628,0.0522204,-1.03921
-30.242,0.992777,0.637889,2,3,0,30.2674,-0.817291,0.657871,-1.65185
-30.2686,0.996997,0.637889,1,1,0,30.2765,-0.832698,0.367495,-1.79794
-30.1452,0.961942,0.637889,1,3,0,30.8217,-0.555985,3.39653,0.948026
-30.1015,0.996577,0.637889,1,3,0,30.1908,-0.648172,1.23418,0.00596304
-30.5159,0.919371,0.637889,2,5,0,31.0486,-0.940285,-3.01382,-2.79336
-30.365,1,0.637889,1,1,0,30.4999,-0.880394,1.51649,-2.24463
-30.1361,0.989063,0.637889,2,3,0,30.5453,-0.732039,-2.64182,-0.82824
-30.195,0.988732,0.637889,3,7,0,30.3374,-0.513455,1.55867,1.39074
-30.2048,0.998775,0.637889,1,1,0,30.213,-0.506581,-0.374642,1.46275
-30.9109,0.942051,0.637889,2,3,0,30.9536,-0.254923,0.853515,4.17015
-30.1284,1,0.637889,2,3,0,30.8162,-0.575892,3.42483,0.742507
-30.8266,0.957791,0.637889,3,7,0,30.8301,-0.275717,-0.245328,3.94207
-30.1168,0.963985,0.637889,2,5,0,31.2671,-0.59369,4.42894,0.559707
-30.2243,0.991035,0.637889,2,3,0,30.2296,-0.493785,0.298138,1.59709
-30.6112,0.834341,0.637889,1,3,0,32.3326,-0.972707,-5.41804,-3.08461
-30.4873,1,0.637889,1,1,0,30.6078,-0.929863,-1.43349,-2.69887
-30.117,0.986966,0.637889,1,3,0,30.714,-0.704443,3.19068,-0.556279
-30.117,0.749555,0.637889,1,3,0,33.0572,-0.704443,-7.0811,-0.556279
-30.2028,0.97897,0.637889,3,7,0,30.4502,-0.50792,2.05408,1.44871
-30.1686,1,0.637889,1,1,0,30.1993,-0.534032,-0.724111,1.17594
-30.1026,1,0.637889,2,5,0,30.1605,-0.633786,0.994116,0.151309
-30.8226,0.850108,0.637889,1,3,0,31.8623,-1.03557,4.21066,-3.63748
-30.913,0.904035,0.637889,2,3,0,32.3743,-1.05971,4.99218,-3.84554
-30.8377,1,0.637889,1,1,0,30.9591,-1.0397,1.43911,-3.67319
-30.5669,1,0.637889,1,1,0,30.8094,-0.95803,-2.03362,-2.95328
-30.8476,0.970759,0.637889,1,1,0,30.8478,-1.04238,-0.0513553,-3.69642
-31.2989,0.95531,0.637889,1,1,0,31.299,-1.15095,0.0192195,-4.61025
-31.0653,1,0.637889,2,3,0,31.3095,-1.09773,2.0408,-4.1684
-30.8217,0.913558,0.637889,2,3,0,32.5452,-1.03532,-5.42142,-3.63528
-30.8158,1,0.637889,1,1,0,30.897,-1.03371,1.17657,-3.62127
-30.668,1,0.637889,1,1,0,30.82,-0.990632,1.61038,-3.24386
-30.4884,0.992801,0.637889,2,3,0,30.845,-0.930272,-2.46605,-2.70258
-30.5763,0.990572,0.637889,1,1,0,30.5933,-0.961194,0.53764,-2.98167
-30.7314,0.917235,0.637889,2,3,0,31.8049,-1.00969,-4.27862,-3.41175
-30.6808,1,0.637889,2,3,0,30.7721,-0.994554,-1.24798,-3.27853
-30.2933,0.978617,0.637889,3,7,0,31.2656,-0.845983,4.07202,-1.9232
-30.1106,1,0.637889,3,7,0,30.2892,-0.606268,1.74539,0.431081
-30.1143,0.999909,0.637889,3,7,0,30.1145,-0.598435,-0.0583168,0.511131
-30.7747,0.897124,0.637889,2,5,0,31.2761,-0.289115,2.92422,3.79545
-31.565,0.95099,0.637889,2,5,0,31.6267,-1.206,-1.02586,-5.05493
-31.7384,0.907582,0.637889,2,5,0,33.539,-0.0917543,5.54143,5.97673
-30.2145,1,0.637889,3,7,0,31.7667,-0.799786,5.14494,-1.48483
-30.1114,0.980925,0.637889,1,3,0,30.4687,-0.604378,-2.46841,0.450375
-30.1053,0.999836,0.637889,3,7,0,30.1164,-0.676243,-0.436903,-0.275782
-30.1053,0.946539,0.637889,1,3,0,30.665,-0.676243,3.08972,-0.275782
-30.569,0.920685,0.637889,2,5,0,31.0392,-0.958715,-2.83198,-2.95943
-30.6782,0.988453,0.637889,1,1,0,30.6975,-0.993762,-0.574953,-3.27154
-30.1453,0.989907,0.637889,3,7,0,30.9481,-0.742492,3.70009,-0.930582
-30.1248,0.999511,0.637889,3,7,0,30.1606,-0.580876,-0.780608,0.691224
-30.5802,0.962115,0.637889,2,3,0,30.5842,-0.344829,-0.262233,3.18885
-30.1563,1,0.637889,3,7,0,30.5473,-0.544952,-2.58208,1.06241
-30.236,0.948383,0.637889,1,3,0,30.7906,-0.813606,3.0755,-1.61678
-30.8686,0.900678,0.637889,2,3,0,31.4555,-1.04804,-3.16358,-3.74518
-30.3351,1,0.637889,3,7,0,30.8904,-0.866674,-3.0773,-2.117
-30.1015,0.961924,0.637889,3,7,0,31.0637,-0.6446,-4.05066,0.0419936
-30.1211,0.996451,0.637889,1,3,0,30.1405,-0.586486,0.574743,0.633591
-30.1211,0.979052,0.637889,1,3,0,30.3724,-0.586486,-2.06988,0.633591
-30.1182,1,0.637889,1,1,0,30.1219,-0.591245,0.250127,0.584766
-30.4524,0.945604,0.637889,2,3,0,30.736,-0.388069,-2.19897,2.72192
-31.4226,0.919433,0.637889,2,3,0,31.6223,-0.147487,-1.84546,5.35698
-32.039,0.921427,0.637889,1,1,0,32.0669,-0.0436117,0.688878,6.51337
-31.3374,1,0.637889,1,1,0,31.9591,-0.163662,3.25609,5.17754
-31.898,0.98575,0.637889,3,7,0,31.9258,-0.0656829,0.689193,6.26724
-31.2121,1,0.637889,1,1,0,31.8146,-0.188513,3.20547,4.90231
-31.5913,0.983691,0.637889,2,3,0,31.6347,-0.11696,0.860294,5.69619
-31.0296,1,0.637889,1,1,0,31.5239,-0.227465,2.90354,4.47222
-30.9625,1,0.637889,1,1,0,31.1083,-0.242749,-1.57703,4.30396
-30.5973,1,0.637889,1,1,0,30.9153,-0.339508,2.32888,3.24655
-32.9243,0.885138,0.637889,3,7,0,32.9251,-1.4352,-0.116882,-6.76889
-32.3786,1,0.637889,2,3,0,32.9398,-1.35084,3.09364,-6.16386
-33.2154,0.931122,0.637889,1,1,0,33.2339,-1.4773,0.561152,-7.05961
-33.9244,0.945302,0.637889,1,1,0,34.0047,-1.57336,-1.17035,-7.69525
-33.4269,1,0.637889,1,1,0,34.029,-1.50684,-3.2044,-7.25918
-34.2057,0.941233,0.637889,1,1,0,34.2842,-1.60938,-1.1566,-7.92382
-33.8897,1,0.637889,3,7,0,34.4129,-1.56885,2.98691,-7.66627
-31.0265,1,0.637889,2,3,0,33.7525,-1.08833,6.81822,-4.08909
-30.7369,0.95416,0.637889,2,5,0,31.8145,-0.299233,-4.28697,3.68491
-30.6233,1,0.637889,2,3,0,30.7544,-0.331614,1.49566,3.33225
-30.8221,0.974478,0.637889,1,1,0,30.838,-0.276855,-0.521344,3.9296
-33.0197,0.82991,0.637889,2,3,0,33.4437,0.091348,2.68908,8.01875
-31.98,1,0.637889,2,3,0,32.9047,-0.0527412,-3.971,6.41154
-32.3042,0.985924,0.637889,2,3,0,32.4486,-0.00423212,1.56911,6.95277
-30.2323,1,0.637889,2,3,0,32.0793,-0.488864,5.61231,1.64888
-30.1403,0.992813,0.637889,3,7,0,30.3843,-0.561391,2.03987,0.892109
-30.3451,0.96175,0.637889,3,7,0,30.7497,-0.871334,2.62677,-2.16044
-30.841,0.858057,0.637889,3,7,0,33.2522,-0.272061,-6.4124,3.98213
-30.496,0.990982,0.637889,3,7,0,31.1687,-0.933058,3.38704,-2.72788
-30.1081,0.959621,0.637889,2,5,0,31.1261,-0.612599,-4.16676,0.366514
-30.1099,0.996096,0.637889,1,3,0,30.1574,-0.689762,0.900506,-0.410575
-30.1035,0.998068,0.637889,1,3,0,30.1367,-0.628639,-0.75215,0.203463
-30.4604,0.939666,0.637889,1,3,0,30.7915,-0.385165,2.37647,2.75317
-30.4156,1,0.637889,1,1,0,30.4796,-0.401984,-1.0453,2.57246
-30.6416,0.972098,0.637889,2,3,0,30.8443,-0.32615,1.85921,3.39163
-30.438,0.996416,0.637889,3,7,0,30.8004,-0.393416,2.48598,2.66444
-30.6589,0.989226,0.637889,3,7,0,30.759,-0.987833,1.30627,-3.21908
-30.779,0.764954,0.637889,1,3,0,34.6649,-0.287984,-8.14057,3.80781
-30.2099,1,0.637889,2,3,0,30.756,-0.503144,-3.05181,1.49878
-30.3403,0.986769,0.637889,2,3,0,30.4044,-0.433274,1.04497,2.23784
-30.231,0.998959,0.637889,3,7,0,30.3948,-0.810495,1.67133,-1.58714
-30.2346,0.996417,0.637889,2,3,0,30.3129,-0.812754,-1.1558,-1.60867
-30.1734,0.95631,0.637889,1,3,0,30.8478,-0.529979,-3.3914,1.21816
-30.1509,1,0.637889,2,3,0,30.1714,-0.55021,-0.591889,1.00785
-30.1232,0.998053,0.637889,3,7,0,30.1955,-0.714685,-1.11001,-0.657515
-31.4337,0.903148,0.637889,3,7,0,31.8288,-1.17946,2.59559,-4.84217
-30.1072,0.995543,0.637889,3,7,0,31.6194,-0.682671,5.07814,-0.339949
-30.1251,0.99265,0.637889,1,3,0,30.202,-0.580452,1.14454,0.695589
-30.1245,1,0.637889,2,3,0,30.1277,-0.581319,-0.2306,0.686675
-30.7064,0.859733,0.637889,1,3,0,31.9257,-1.00231,4.55997,-3.34688
-30.8052,0.986901,0.637889,3,7,0,31.1282,-1.03076,-2.347,-3.59571
-30.8202,0.999485,0.637889,2,3,0,30.8915,-1.03489,1.10301,-3.63159
-30.1848,1,0.637889,2,3,0,30.7606,-0.778296,3.13352,-1.27829
-30.1086,0.985924,0.637889,1,3,0,30.3704,-0.611145,2.11273,0.381331
-30.4505,0.97133,0.637889,2,3,0,30.4506,-0.388762,-0.0327754,2.71448
-30.3373,1,0.637889,1,1,0,30.4398,-0.434634,-1.32231,2.22335
-30.4281,0.988488,0.637889,1,1,0,30.4347,-0.39717,-0.336151,2.62413
-30.2724,0.943271,0.637889,2,3,0,31.1489,-0.466224,-3.8664,1.88786
-30.2654,0.994671,0.637889,2,3,0,30.3825,-0.46996,-1.41323,1.84834
-31.1112,0.951329,0.637889,3,7,0,31.1885,-0.209609,-1.14876,4.66917
-30.1027,0.93694,0.637889,1,3,0,32.0155,-0.633106,5.71145,0.15819
-30.4373,0.926429,0.637889,1,3,0,30.9323,-0.910691,2.90554,-2.52394
-30.3991,1,0.637889,1,1,0,30.454,-0.895132,0.967363,-2.38094
-30.1464,0.906067,0.637889,3,7,0,32.2422,-0.743625,-5.97838,-0.941654
-30.1405,0.998968,0.637889,2,3,0,30.1694,-0.737223,-0.701318,-0.879041
-30.5073,0.896552,0.637889,1,3,0,31.4417,-0.368658,3.99184,2.93109
-30.5211,0.998216,0.637889,1,1,0,30.5674,-0.36397,0.88833,2.98172
-30.2649,0.998969,0.637889,3,7,0,30.5606,-0.470238,-2.24556,1.8454
-30.452,0.987337,0.637889,3,7,0,30.5447,-0.916455,-1.25757,-2.57668
-30.1057,0.962383,0.637889,1,3,0,30.9845,-0.619868,3.87125,0.292526
-30.9512,0.818579,0.637889,1,3,0,32.2786,-1.06956,4.75775,-3.92968
-30.6113,0.963619,0.637889,2,5,0,31.5881,-0.335231,4.08136,3.29297
-32.1757,0.875385,0.637889,2,3,0,32.4693,-0.0229993,2.23785,6.74334
-30.7372,0.990585,0.637889,2,3,0,32.3737,-0.299137,-5.2827,3.68595
-32.2685,0.872094,0.637889,2,3,0,32.6519,-0.00938273,-2.55712,6.89529
-33.2791,0.874204,0.637889,1,1,0,33.3266,0.123,-0.900282,8.37098
-32.2971,1,0.637889,1,1,0,33.202,-0.00525649,-3.92834,6.94134
-31.9183,1,0.637889,3,7,0,32.3698,-0.0624527,-2.77494,6.30325
-32.3287,0.946847,0.637889,1,1,0,32.4444,-0.000718613,-1.40484,6.99198
-31.3905,0.895461,0.637889,2,5,0,33.9207,-1.17048,-6.56879,-4.76944
-31.0853,1,0.637889,2,3,0,31.3824,-1.1025,-2.25088,-4.20846
-30.2732,1,0.637889,2,3,0,31.0319,-0.835235,3.59703,-1.82191
-30.5169,0.939135,0.637889,2,3,0,31.0512,-0.940608,3.01861,-2.79629
-30.556,0.995796,0.637889,1,1,0,30.5888,-0.954305,-0.748173,-2.91981
-30.4877,1,0.637889,1,1,0,30.5702,-0.93001,1.18597,-2.7002
-30.7415,0.95684,0.637889,2,5,0,31.2333,-0.297981,-2.8961,3.69858
-30.1572,0.894045,0.637889,1,3,0,32.1085,-0.754528,5.76854,-1.04796
-30.4881,0.895301,0.637889,1,3,0,31.5016,-0.375279,-4.15745,2.85966
-30.7965,0.960906,0.637889,1,1,0,30.7965,-0.283421,-0.00251565,3.85772
-30.7007,1,0.637889,1,1,0,30.8301,-0.309193,-1.48513,3.57624
-30.1151,1,0.637889,2,3,0,30.6285,-0.596956,-2.95901,0.526264
-30.1052,0.996386,0.637889,1,3,0,30.1601,-0.675893,-0.968319,-0.272282
-30.1078,0.999844,0.637889,3,7,0,30.1094,-0.68422,0.164576,-0.355389
-31.0977,0.835605,0.637889,2,5,0,32.1722,-1.10545,4.28058,-4.23321
-30.1017,0.997551,0.637889,2,5,0,31.0247,-0.641778,-3.96741,0.070482
-30.2492,0.968223,0.637889,1,3,0,30.4528,-0.821579,-1.8636,-1.69259
-30.2192,1,0.637889,1,1,0,30.2507,-0.802903,0.732734,-1.51465
-31.1766,0.757939,0.637889,1,3,0,33.7134,-0.195813,-6.57731,4.82158
-31.8682,0.961783,0.637889,2,5,0,32.0398,-1.2634,-1.71076,-5.50499
-30.5971,1,0.637889,2,3,0,31.8654,-0.968106,-4.6506,-3.04354
-30.3688,0.981064,0.637889,2,5,0,30.9296,-0.420913,3.09263,2.36978
-30.1281,1,0.637889,2,3,0,30.3473,-0.576297,1.93347,0.738333
-30.5333,0.918082,0.637889,3,7,0,31.4328,-0.946435,3.91654,-2.84893
-30.4662,1,0.637889,1,1,0,30.5458,-0.921928,1.16534,-2.62664
-30.1024,0.975529,0.637889,1,3,0,30.8256,-0.662508,3.51183,-0.138235
-30.1438,0.989929,0.637889,1,3,0,30.2155,-0.557552,-1.10578,0.931815
-30.1516,0.975766,0.637889,1,3,0,30.4465,-0.749059,2.24268,-0.99469
-30.1016,0.99651,0.637889,2,5,0,30.1996,-0.65344,1.29319,-0.0471024
-30.1891,0.981893,0.637889,2,5,0,30.3016,-0.517721,-1.38486,1.34612
-30.1869,0.99284,0.637889,2,5,0,30.2921,-0.779863,1.33941,-1.2934
-30.1251,0.978508,0.637889,1,3,0,30.4751,-0.580502,2.44322,0.695077
-30.1916,0.996205,0.637889,3,7,0,30.203,-0.515856,0.440208,1.36562
-31.1037,0.834452,0.637889,2,3,0,32.1828,-0.211201,-4.28977,4.6516
-30.3273,1,0.637889,2,3,0,31.1243,-0.439191,-3.68668,2.17482
-30.2631,1,0.637889,1,1,0,30.3233,-0.471175,-1.01296,1.8355
-30.104,0.836847,0.637889,3,7,0,32.8031,-0.67113,-6.78459,-0.224648
-30.2533,0.965331,0.637889,2,5,0,30.4956,-0.476637,-2.03282,1.77779
