# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=281804131
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2025/diagnostic_files/diag_file_null_soccr_study1_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,p_gamma.1,g_gamma.1
-31.8402,0.99608,0.743073,3,7,0,31.8936,-0.0749826,-1.03347,6.16358
-30.4115,0.830305,0.743073,3,7,0,34.6289,-0.900271,9.18556,-2.42827
-30.2785,0.994706,0.743073,2,3,0,30.5138,-0.838115,-2.17004,-1.8491
-30.42,0.892307,0.743073,1,3,0,31.6356,-0.400268,4.93152,2.59087
-30.3719,1,0.743073,2,3,0,30.4375,-0.419615,1.14606,2.38365
-30.8357,0.954972,0.743073,3,7,0,31.0726,-0.273418,-2.17734,3.96726
-30.1599,0.907884,0.743073,1,3,0,32.0275,-0.757102,6.1125,-1.073
-30.1379,1,0.743073,1,1,0,30.1574,-0.734202,-0.623877,-0.849444
-30.5589,0.916033,0.743073,2,3,0,31.0114,-0.95531,3.00862,-2.92885
-30.4647,0.992691,0.743073,3,7,0,30.7343,-0.38361,2.32258,2.76991
-30.2938,1,0.743073,2,3,0,30.4397,-0.455191,-1.70844,2.00477
-30.5145,0.970696,0.743073,2,3,0,30.6787,-0.366197,1.81238,2.95766
-30.695,0.966567,0.743073,3,7,0,31.0933,-0.998872,-2.82299,-3.31664
-30.5109,1,0.743073,1,1,0,30.681,-0.938465,1.8449,-2.77689
-30.241,0.904921,0.743073,1,3,0,31.7471,-0.483686,5.48916,1.70342
-30.1015,0.991431,0.743073,1,3,0,30.3566,-0.652555,-2.25906,-0.0381947
-30.1016,0.999951,0.743073,1,3,0,30.1021,-0.643911,0.0981818,0.048948
-30.356,0.949592,0.743073,1,3,0,30.6225,-0.876344,2.30893,-2.20703
-30.1971,0.935287,0.743073,1,3,0,31.1572,-0.511945,-4.3828,1.40655
-30.2176,0.997033,0.743073,1,1,0,30.2252,-0.498065,0.389825,1.55211
-30.2101,1,0.743073,1,1,0,30.2295,-0.502988,0.623734,1.50042
-30.3059,0.916667,0.743073,1,3,0,31.0925,-0.852421,3.96691,-1.98368
-30.2311,1,0.743073,1,1,0,30.2976,-0.810551,-1.15352,-1.58767
-30.485,0.91822,0.743073,2,3,0,31.1465,-0.929009,3.63765,-2.69111
-30.1751,0.928369,0.743073,1,3,0,31.391,-0.528611,4.9321,1.23242
-30.1048,0.991539,0.743073,1,3,0,30.2794,-0.674585,-1.86873,-0.259215
-30.2981,0.972211,0.743073,3,7,0,30.4526,-0.848468,-1.75811,-1.94656
-30.3131,0.999703,0.743073,3,7,0,30.3341,-0.856053,0.647542,-2.01773
-30.2425,0.986654,0.743073,3,7,0,30.5529,-0.482807,2.49201,1.71269
-30.287,0.989753,0.743073,3,7,0,30.424,-0.842693,1.65565,-1.89224
-30.2374,1,0.743073,1,1,0,30.2857,-0.814459,0.983785,-1.6249
-30.8436,0.937766,0.743073,3,7,0,31.208,-0.271427,2.70008,3.98908
-30.126,0.986026,0.743073,3,7,0,31.0936,-0.718787,-4.39976,-0.697958
-30.198,0.969322,0.743073,1,3,0,30.4551,-0.511312,2.2679,1.41318
-30.2653,0.93635,0.743073,2,3,0,30.8807,-0.469998,3.50882,1.84793
-30.5808,0.979362,0.743073,3,7,0,30.6128,-0.962698,-0.799846,-2.99515
-30.9644,0.98027,0.743073,2,5,0,30.9719,-0.242312,-0.389164,4.30876
-31.8623,0.871908,0.743073,1,1,0,31.8623,-0.0714066,-0.00414337,6.20344
-31.3706,1,0.743073,1,1,0,31.8528,-0.157291,3.10603,5.24819
-31.303,1,0.743073,3,7,0,31.408,-1.15184,-1.44877,-4.61752
-31.5079,0.977342,0.743073,1,1,0,31.5883,-1.19459,-1.26875,-4.96378
-31.5914,0.990846,0.743073,1,1,0,31.7308,-1.21119,1.66986,-5.09624
-30.1018,0.951201,0.743073,3,7,0,32.7666,-0.640932,-7.30158,0.0790279
-30.1878,0.981142,0.743073,1,3,0,30.2854,-0.780604,-1.397,-1.30055
-32.5509,0.798361,0.743073,2,3,0,32.5545,-1.37835,0.268409,-6.36445
-32.5913,0.995979,0.743073,1,1,0,32.8549,-1.38468,-2.29638,-6.41016
-30.1092,0.984453,0.743073,3,7,0,32.8826,-0.609597,-7.44882,0.397118
-30.254,0.986034,0.743073,3,7,0,30.2913,-0.824419,0.863754,-1.71954
-30.1319,1,0.743073,2,3,0,30.2563,-0.726756,-1.57812,-0.776373
-30.7639,0.934837,0.743073,3,7,0,31.0297,-0.291968,2.30598,3.76426
-30.2705,0.995461,0.743073,2,3,0,30.8383,-0.467203,3.37043,1.8775
-30.1046,0.999926,0.743073,3,7,0,30.2599,-0.623674,1.76254,0.253847
-30.1044,0.999995,0.743073,3,7,0,30.1052,-0.672892,0.125542,-0.242278
-30.4237,0.934056,0.743073,1,3,0,30.7936,-0.398863,2.72066,2.60595
-30.319,0.879312,0.743073,1,3,0,31.795,-0.858964,-5.4339,-2.04498
-30.2514,0.992967,0.743073,3,7,0,30.4716,-0.822894,2.09899,-1.70507
-30.1063,0.99559,0.743073,3,7,0,30.3309,-0.617869,2.11964,0.312855
-30.1784,0.921598,0.743073,3,7,0,31.0367,-0.77314,-4.14377,-1.22849
-30.2128,0.99544,0.743073,1,1,0,30.2149,-0.798593,-0.20478,-1.47341
-30.2342,0.99718,0.743073,1,1,0,30.2426,-0.812501,0.409568,-1.60625
-30.3093,0.99023,0.743073,1,1,0,30.311,-0.854156,-0.182304,-1.99995
-30.2019,0.99708,0.743073,2,3,0,30.3636,-0.79105,1.79851,-1.40107
-31.369,0.740464,0.743073,1,3,0,33.5324,-0.157585,6.57876,5.24492
-32.2773,0.869824,0.743073,1,1,0,32.2927,-0.0081169,0.555016,6.90942
-31.5894,1,0.743073,1,1,0,32.2317,-0.117291,-3.58463,5.69251
-31.1044,1,0.743073,1,1,0,31.5516,-0.211054,2.99104,4.65322
-30.9614,1,0.743073,1,1,0,31.167,-0.243002,-2.02811,4.30117
-30.1015,1,0.743073,2,5,0,30.8389,-0.648849,3.84111,-0.000857757
-30.4561,0.906566,0.743073,3,7,0,31.2571,-0.386719,4.00321,2.73645
-30.306,1,0.743073,3,7,0,30.4508,-0.449226,-1.70231,2.06809
-30.4155,0.96921,0.743073,3,7,0,30.7591,-0.901941,2.6217,-2.44363
-30.4305,0.998106,0.743073,1,1,0,30.4663,-0.907992,-0.847083,-2.4992
-30.1015,0.999647,0.743073,3,7,0,30.3892,-0.650332,2.39917,-0.0158041
-30.6808,0.955204,0.743073,3,7,0,30.6976,-0.314814,0.580428,3.515
-30.104,1,0.743073,2,5,0,30.6025,-0.671426,-3.15792,-0.227609
-30.4206,0.935033,0.743073,1,3,0,30.7823,-0.400025,2.68991,2.59347
-30.1482,0.945781,0.743073,1,3,0,31.07,-0.745549,-4.29446,-0.960447
-31.309,0.863731,0.743073,3,7,0,32.1145,-1.15312,-4.01446,-4.62806
-30.9288,1,0.743073,1,1,0,31.2782,-1.06381,2.64411,-3.88057
