# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=281804131
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2025/diagnostic_files/diag_file_null_soccr_study1_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,p_gamma.1,g_gamma.1
-30.452,0.910239,0.7009,1,3,0,31.0916,-0.388229,3.22216,2.72021
-30.2764,1,0.7009,1,1,0,30.424,-0.464122,1.54815,1.91011
-30.5664,0.959895,0.7009,2,3,0,30.7551,-0.349199,1.75042,3.1415
-30.9521,0.982424,0.7009,2,7,0,30.9527,-1.06978,0.101425,-3.93162
-30.7458,1,0.7009,1,1,0,30.958,-1.01389,1.85578,-3.44854
-30.1504,1,0.7009,2,3,0,30.6946,-0.747796,-2.97218,-0.982372
-31.1151,0.90801,0.7009,2,3,0,31.1443,-1.10953,-0.689088,-4.26735
-30.5361,0.781215,0.7009,1,3,0,34.1197,-0.358989,-7.62664,3.03555
-30.6819,0.94806,0.7009,3,7,0,31.2318,-0.994911,2.98741,-3.28168
-30.6819,0.638305,0.7009,2,3,0,35.0352,-0.994911,-8.4059,-3.28168
-32.1882,0.901172,0.7009,3,7,0,32.3807,-0.0211454,-1.76763,6.76403
-30.1034,1,0.7009,3,7,0,31.867,-0.668332,5.35024,-0.196638
-30.4595,0.935731,0.7009,1,3,0,30.7045,-0.919352,-1.99427,-2.60314
-30.6122,0.835841,0.7009,1,3,0,32.5522,-0.334971,5.61148,3.29579
-30.6141,1,0.7009,3,7,0,30.6158,-0.973621,0.165599,-3.09277
-30.4879,0.905427,0.7009,3,7,0,31.9904,-0.930076,-4.93837,-2.7008
-30.1057,0.970552,0.7009,1,3,0,30.8561,-0.619791,3.48997,0.293305
-30.1073,0.997482,0.7009,1,3,0,30.1304,-0.682967,0.611332,-0.342896
-31.1174,0.812298,0.7009,3,7,0,32.3419,-0.208276,-4.45811,4.68389
-30.8886,0.949153,0.7009,2,3,0,31.9055,-0.260312,-4.06265,4.11098
-31.0545,0.972769,0.7009,1,1,0,31.1351,-0.221935,-1.14428,4.53318
-30.9995,1,0.7009,1,1,0,31.1742,-0.23423,-1.68355,4.39771
-30.1045,1,0.7009,3,7,0,30.8726,-0.62439,3.53094,0.246584
-30.4894,0.912586,0.7009,1,3,0,30.9051,-0.930629,2.59766,-2.70583
-30.6549,0.973801,0.7009,3,7,0,30.9557,-0.986574,-2.20953,-3.20792
-31.0135,0.950912,0.7009,2,3,0,31.4175,-1.08514,2.56088,-4.06208
-30.1065,1,0.7009,2,3,0,30.8829,-0.680418,-3.55003,-0.317469
-30.1395,0.989281,0.7009,1,3,0,30.2085,-0.562295,1.05836,0.882759
-30.2716,0.989523,0.7009,3,7,0,30.2777,-0.834374,0.315378,-1.81377
-30.1305,1,0.7009,3,7,0,30.2613,-0.573146,1.45726,0.770791
-30.6182,0.951699,0.7009,2,3,0,30.66,-0.333145,0.823447,3.31562
-30.1929,0.999985,0.7009,3,7,0,30.6144,-0.784481,2.61565,-1.3379
-30.117,0.903109,0.7009,3,7,0,31.2894,-0.593462,-4.36236,0.562044
-30.1251,0.998736,0.7009,1,1,0,30.1256,-0.5805,-0.093508,0.695091
-30.2517,0.939567,0.7009,2,3,0,30.7043,-0.47755,2.71048,1.76814
-30.2683,0.996879,0.7009,3,7,0,30.314,-0.832549,0.860815,-1.79653
-30.1871,1,0.7009,2,3,0,30.2566,-0.780067,-1.06165,-1.29537
-30.1313,0.999984,0.7009,3,7,0,30.1789,-0.572091,-0.878912,0.781666
-31.2764,0.902305,0.7009,3,7,0,31.2992,-0.175595,0.608986,5.0453
-30.2719,0.835846,0.7009,1,3,0,33.2854,-0.834551,-6.99376,-1.81545
-30.3384,0.990597,0.7009,1,1,0,30.3462,-0.868217,0.357131,-2.1314
-30.1182,0.996244,0.7009,3,7,0,30.3848,-0.591362,2.08057,0.583566
-30.1265,0.989387,0.7009,1,3,0,30.2207,-0.719522,1.23681,-0.705199
-30.6426,0.879938,0.7009,1,3,0,31.3416,-0.325875,-3.36835,3.39462
-30.5912,1,0.7009,1,1,0,30.697,-0.341384,1.3102,3.22621
-30.3247,0.867119,0.7009,1,3,0,32.0547,-0.861698,5.29904,-2.07054
-30.5004,0.975709,0.7009,1,1,0,30.5012,-0.93466,0.116252,-2.74242
-30.1016,1,0.7009,2,3,0,30.4411,-0.653698,2.34746,-0.0496945
-30.1016,0.963497,0.7009,1,3,0,30.4047,-0.653698,2.21799,-0.0496945
-30.2028,0.75196,0.7009,3,7,0,32.9843,-0.791692,-6.71919,-1.40723
-30.2073,0.999812,0.7009,3,7,0,30.2172,-0.504844,0.400736,1.48096
-30.1215,0.999346,0.7009,3,7,0,30.2156,-0.585846,-1.2356,0.640159
-30.4994,0.895112,0.7009,1,3,0,31.0818,-0.934295,3.07474,-2.7391
-30.1029,0.980664,0.7009,2,3,0,30.784,-0.665662,-3.32488,-0.16988
-31.1372,0.897885,0.7009,2,3,0,31.1373,-1.1147,-0.0381314,-4.31052
-30.3597,0.998351,0.7009,3,7,0,31.083,-0.424771,-3.42622,2.32857
-30.1945,0.935365,0.7009,1,3,0,31.0405,-0.785628,3.70559,-1.34894
-30.103,0.992663,0.7009,3,7,0,30.2932,-0.666082,1.75728,-0.174084
-30.3445,0.979176,0.7009,2,7,0,30.3446,-0.431423,0.0434498,2.25758
-30.1083,0.979318,0.7009,1,3,0,30.5966,-0.685782,-2.8152,-0.370954
-30.102,0.998899,0.7009,2,3,0,30.1201,-0.658776,0.54246,-0.100762
-30.1098,0.999215,0.7009,2,3,0,30.1103,-0.68942,-0.0930022,-0.407175
-31.8999,0.828883,0.7009,2,3,0,31.9003,-1.26914,0.0796822,-5.54923
-31.901,0.996962,0.7009,3,7,0,31.9446,-0.0652071,-0.841309,6.27254
-31.658,1,0.7009,1,1,0,32.0451,-0.105379,-2.50654,5.82504
-30.1348,0.901699,0.7009,1,3,0,33.1129,-0.730429,6.95267,-0.81244
-30.1048,0.994548,0.7009,2,3,0,30.1936,-0.674449,-1.20059,-0.257848
-30.1049,0.999986,0.7009,1,1,0,30.1053,-0.674803,-0.0874997,-0.261393
-30.2253,0.972123,0.7009,1,3,0,30.3717,-0.493162,1.54121,1.60365
-30.1059,0.999984,0.7009,3,7,0,30.2131,-0.619004,1.31866,0.301311
-30.1249,0.992418,0.7009,1,3,0,30.1747,-0.71727,0.898454,-0.683011
-30.2223,0.964298,0.7009,1,3,0,30.4733,-0.49504,-2.01811,1.58391
-30.1477,0.952907,0.7009,3,7,0,30.73,-0.553419,3.07437,0.974602
-30.4994,0.883645,0.7009,1,3,0,31.2328,-0.934295,3.45021,-2.7391
-30.1201,0.970235,0.7009,3,7,0,30.9261,-0.709832,3.61699,-0.609587
-30.121,0.991318,0.7009,1,3,0,30.2104,-0.586695,-1.20449,0.63144
-30.1148,0.99924,0.7009,2,3,0,30.1327,-0.597402,-0.538195,0.521702
-30.7324,0.940349,0.7009,2,3,0,30.7579,-0.300442,-0.642264,3.67171
-31.0401,0.950241,0.7009,1,1,0,31.0707,-0.225111,-0.704137,4.49816
-30.3207,0.989974,0.7009,3,7,0,31.1846,-0.442246,-3.74459,2.1423
-30.2051,1,0.7009,1,1,0,30.3022,-0.506379,-1.25595,1.46486
-30.5705,0.961475,0.7009,3,7,0,30.6889,-0.347879,1.38642,3.1558
-33.979,0.709399,0.7009,2,3,0,34.6608,0.202431,-3.32665,9.25155
-30.4413,1,0.7009,3,7,0,34.1058,-0.392188,-7.71232,2.67764
-30.3957,0.857722,0.7009,1,3,0,31.9219,-0.893704,4.97722,-2.36777
-30.1015,0.985395,0.7009,1,3,0,30.6076,-0.645046,-2.86606,0.0374942
-30.1148,0.998807,0.7009,3,7,0,30.115,-0.597362,0.0482115,0.522105
-30.2833,0.936585,0.7009,2,3,0,30.7205,-0.460502,2.66394,1.94846
-30.1038,0.9953,0.7009,3,7,0,30.3485,-0.670146,1.99308,-0.214804
-30.3661,0.943218,0.7009,2,3,0,30.632,-0.880871,2.07772,-2.24906
-30.3932,0.998739,0.7009,2,3,0,30.4225,-0.892621,-0.690226,-2.35777
-30.1379,0.95654,0.7009,1,3,0,30.893,-0.564127,-3.50087,0.863834
-30.2374,0.953199,0.7009,1,3,0,30.5718,-0.814516,2.32959,-1.62545
-30.9036,0.949494,0.7009,3,7,0,30.9586,-1.05726,0.94547,-3.82452
-31.0395,0.982631,0.7009,1,1,0,31.1069,-1.09151,1.04592,-4.11592
-31.5401,0.979769,0.7009,2,3,0,31.5549,-1.20105,0.489247,-5.01551
-31.8244,0.966673,0.7009,1,1,0,31.9251,-1.2554,1.27829,-5.44312
-30.2086,1,0.7009,2,3,0,31.6502,-0.795701,-4.83733,-1.44569
-30.2007,0.999497,0.7009,3,7,0,30.2254,-0.509365,0.632337,1.43357
-30.1321,0.976067,0.7009,1,3,0,30.4431,-0.727003,2.24709,-0.778803
-30.1434,0.983139,0.7009,1,3,0,30.3075,-0.557964,-1.63223,0.927544
-30.1829,0.997938,0.7009,2,3,0,30.183,-0.522432,0.0430744,1.29689
-30.2196,0.994195,0.7009,1,1,0,30.2235,-0.496759,-0.25148,1.56583
-30.2174,0.993016,0.7009,2,3,0,30.3306,-0.498223,1.35548,1.55045
-30.5841,0.841238,0.7009,1,3,0,31.7433,-0.963784,4.33763,-3.00487
-30.5632,0.976586,0.7009,3,7,0,31.028,-0.350221,-2.74678,3.13043
-30.7352,0.990702,0.7009,2,3,0,30.7658,-0.2997,0.704608,3.67981
-30.7352,0.699055,0.7009,1,3,0,34.0207,-0.2997,7.30263,3.67981
-31.4524,0.887539,0.7009,1,1,0,31.4527,-0.14195,0.0723223,5.41846
-30.7659,1,0.7009,1,1,0,31.3398,-0.291457,3.05228,3.76984
-30.887,0.980131,0.7009,1,1,0,30.9592,-0.260707,-1.08312,4.10665
-31.0542,0.972542,0.7009,1,1,0,31.1343,-0.221982,1.14008,4.53266
-30.143,0.957984,0.7009,3,7,0,31.6489,-0.739944,-4.94399,-0.905668
-30.7001,0.953617,0.7009,3,7,0,30.7304,-1.00041,-0.700697,-3.3302
-30.162,1,0.7009,2,3,0,30.6668,-0.758984,2.86268,-1.09129
-30.1207,0.985724,0.7009,1,3,0,30.3136,-0.587188,1.76969,0.626387
-30.1117,0.991472,0.7009,2,3,0,30.2054,-0.603776,1.23351,0.456528
-30.1973,0.991263,0.7009,2,3,0,30.209,-0.51178,-0.436342,1.40827
-32.2273,0.816566,0.7009,2,3,0,32.3986,-0.0153823,1.66706,6.82834
-31.8308,1,0.7009,1,1,0,32.3354,-0.0765061,2.86182,6.1466
-31.9241,0.9967,0.7009,3,7,0,32.1555,-1.27349,1.93788,-5.58267
-33.8482,0.869825,0.7009,3,7,0,34.7863,-1.56341,3.90221,-7.63121
-32.8791,1,0.7009,1,1,0,33.8248,-1.4285,-3.91781,-6.72195
-32.5178,1,0.7009,1,1,0,33.0211,-1.37313,-2.85837,-6.32663
-32.0841,1,0.7009,1,1,0,32.5879,-1.30161,-2.85961,-5.79692
-30.7446,0.996222,0.7009,3,7,0,31.9019,-0.297154,-4.33421,3.70761
-30.5049,0.982946,0.7009,3,7,0,31.0366,-0.369458,2.9377,2.92246
-30.3991,1,0.7009,1,1,0,30.5079,-0.408492,-1.32904,2.50269
-30.1117,0.944354,0.7009,2,3,0,30.9831,-0.603685,3.76077,0.457457
-30.4882,0.904636,0.7009,1,3,0,30.983,-0.930202,-2.83382,-2.70195
-30.3069,0.892365,0.7009,1,3,0,31.755,-0.448765,4.84804,2.07299
-30.2308,1,0.7009,1,1,0,30.2987,-0.48978,1.04938,1.63923
-30.1812,0.955493,0.7009,1,3,0,30.6883,-0.775407,2.86904,-1.2504
-30.1676,0.996797,0.7009,2,3,0,30.2362,-0.764015,1.0557,-1.14013
-30.2983,0.938892,0.7009,1,3,0,30.813,-0.452998,2.89051,2.02804
-30.1138,0.977637,0.7009,1,3,0,30.5522,-0.6984,-2.66753,-0.496392
-30.1145,0.993458,0.7009,2,3,0,30.1811,-0.699764,-1.04011,-0.509921
-30.2253,0.989009,0.7009,2,3,0,30.237,-0.806842,0.437141,-1.55228
-30.1186,0.979694,0.7009,1,3,0,30.4436,-0.59059,-2.29667,0.591482
-30.4362,0.912282,0.7009,1,3,0,30.9256,-0.910282,-2.81848,-2.52019
-30.7114,0.963305,0.7009,2,3,0,30.9675,-1.00377,2.03908,-3.35978
-31.4905,0.962926,0.7009,3,7,0,31.4946,-0.134963,-0.255741,5.49606
-31.4684,1,0.7009,3,7,0,31.5641,-1.18658,-1.24641,-4.89951
-30.1113,0.91074,0.7009,1,3,0,32.7804,-0.604561,-6.58194,0.448508
-30.3675,0.93266,0.7009,1,3,0,30.7273,-0.881506,-2.41647,-2.25494
-31.2258,0.922963,0.7009,2,3,0,31.4051,-1.13486,-1.70581,-4.4779
-30.8783,1,0.7009,1,1,0,31.203,-1.05062,-2.29569,-3.76745
-30.1091,0.970561,0.7009,1,3,0,31.2685,-0.687814,4.33801,-0.391191
-30.2219,0.970389,0.7009,1,3,0,30.3946,-0.495344,-1.67464,1.58071
-30.1015,0.988742,0.7009,3,7,0,30.3567,-0.646625,2.03514,0.0215607
-30.1615,0.988563,0.7009,1,3,0,30.2053,-0.54016,-0.842981,1.11219
-30.4447,0.890903,0.7009,1,3,0,31.1697,-0.913626,-3.4304,-2.55081
-30.2035,0.925886,0.7009,1,3,0,31.2869,-0.507471,-4.19349,1.45341
-30.1396,0.958215,0.7009,2,3,0,30.6208,-0.562101,-2.79469,0.884768
-30.1026,0.99857,0.7009,3,7,0,30.1594,-0.663979,-0.959776,-0.153002
-31.1542,0.790155,0.7009,3,7,0,32.6005,-0.200485,-4.84516,4.76994
-31.956,0.87401,0.7009,1,1,0,31.9757,-0.0564965,-0.565019,6.36966
-30.2968,1,0.7009,2,3,0,31.9663,-0.453712,-5.20564,2.02046
-30.1141,0.97613,0.7009,1,3,0,30.5511,-0.698921,2.66347,-0.501558
-32.049,0.679883,0.7009,1,3,0,33.5238,-1.29553,-4.89266,-5.75085
-32.2344,0.993042,0.7009,2,3,0,32.4194,-1.3271,-1.73294,-5.98823
-31.4505,1,0.7009,1,1,0,32.1528,-1.18291,-3.37629,-4.86998
-31.051,1,0.7009,1,1,0,31.429,-1.09429,2.47679,-4.13939
-32.3346,0.883752,0.7009,2,3,0,32.9019,-1.34367,3.03451,-6.11108
-31.6526,0.961762,0.7009,3,7,0,33.2276,-1.22308,5.05617,-5.19034
-31.0248,1,0.7009,1,1,0,31.5781,-1.08791,2.99692,-4.08555
-31.0119,0.986252,0.7009,3,7,0,31.3454,-0.231439,-2.3269,4.42845
-31.3453,0.945774,0.7009,1,1,0,31.4092,-0.162129,-1.01789,5.19454
-30.9627,1,0.7009,3,7,0,31.3028,-0.242709,2.34978,4.3044
-31.4382,0.974528,0.7009,2,3,0,31.4731,-0.144573,0.752389,5.38933
-31.4171,1,0.7009,1,1,0,31.644,-0.148503,-1.91891,5.3457
-31.023,1,0.7009,1,1,0,31.4059,-0.228926,2.49285,4.45613
-31.1659,0.976422,0.7009,1,1,0,31.2738,-0.198041,-1.32348,4.79696
-30.1444,0.91023,0.7009,1,3,0,32.3401,-0.741499,-5.96993,-0.920877
-30.3362,0.935368,0.7009,1,3,0,30.8089,-0.435138,2.77003,2.21798
-30.1421,0.9991,0.7009,2,3,0,30.3516,-0.559341,1.84417,0.9133
-30.1699,0.971484,0.7009,1,3,0,30.4131,-0.766026,1.98679,-1.15963
-30.1589,1,0.7009,1,1,0,30.1735,-0.756165,-0.487021,-1.06389
-31.6819,0.719831,0.7009,1,3,0,33.5628,-0.101293,5.52537,5.87052
-30.8476,1,0.7009,1,1,0,31.5432,-0.270408,3.36005,4.00024
-30.1065,0.942284,0.7009,2,3,0,31.5958,-0.680585,4.91654,-0.319141
-30.8468,0.871251,0.7009,1,3,0,31.362,-1.04216,2.8919,-3.69446
-30.2618,0.870439,0.7009,1,3,0,32.452,-0.471906,-5.96236,1.82777
-30.2319,1,0.7009,1,1,0,30.269,-0.489111,0.776152,1.64628
-30.3529,0.980814,0.7009,1,1,0,30.3535,-0.427722,0.0941924,2.29706
-30.4735,0.980644,0.7009,1,1,0,30.4851,-0.380448,-0.435264,2.80396
-30.1022,1,0.7009,2,3,0,30.4161,-0.66077,-2.25721,-0.120794
-30.1805,0.981555,0.7009,2,3,0,30.2711,-0.774865,1.2125,-1.24516
-31.6178,0.814447,0.7009,3,7,0,32.5896,-0.11232,3.9716,5.74781
-32.1089,0.920533,0.7009,1,1,0,32.2306,-0.032983,-1.40553,6.63194
-33.0618,0.851405,0.7009,1,1,0,33.1709,0.0965842,1.33036,8.07705
-32.1986,1,0.7009,1,1,0,33.052,-0.0196074,-3.72184,6.78119
-33.1811,0.847201,0.7009,1,1,0,33.2972,0.111198,1.37302,8.23971
-33.2041,1,0.7009,3,7,0,33.3843,-1.47569,1.71033,-7.04864
-33.2602,0.994233,0.7009,1,1,0,33.6143,-1.48363,2.39726,-7.10265
-32.2467,1,0.7009,1,1,0,33.1802,-1.32917,3.8924,-6.00362
-31.4236,1,0.7009,1,1,0,32.1564,-1.17738,-3.44862,-4.82533
-30.3513,1,0.7009,2,3,0,31.4339,-0.874186,-4.19191,-2.18697
-30.5469,0.862984,0.7009,1,3,0,32.0439,-0.355447,-4.92919,3.07386
-30.5503,0.999816,0.7009,2,3,0,30.6207,-0.354355,-1.06873,3.08568
-30.1915,0.916821,0.7009,1,3,0,31.4405,-0.783396,-4.50262,-1.32745
-30.2125,0.996955,0.7009,1,1,0,30.2197,-0.798385,0.342093,-1.47142
-30.1665,1,0.7009,1,1,0,30.2065,-0.763059,-0.80535,-1.13086
-30.1518,1,0.7009,1,1,0,30.1678,-0.749223,0.509353,-0.996288
-30.1933,0.993603,0.7009,2,3,0,30.237,-0.784765,0.841535,-1.34064
-30.2566,0.990869,0.7009,1,1,0,30.2577,-0.825947,-0.130858,-1.73403
-30.1664,0.999862,0.7009,3,7,0,30.2449,-0.535877,-1.12902,1.15674
-30.1616,1,0.7009,1,1,0,30.1735,-0.540103,0.438903,1.11279
-31.0798,0.897502,0.7009,3,7,0,31.3547,-1.10121,-2.1121,-4.19757
-31.2095,0.983766,0.7009,1,1,0,31.2999,-1.1312,1.21137,-4.44765
-30.3963,0.996014,0.7009,2,3,0,31.2973,-0.893944,-3.82423,-2.36998
-31.6285,0.908715,0.7009,3,7,0,31.8088,-1.21843,-1.71066,-5.15359
-31.0706,1,0.7009,1,1,0,31.5701,-1.09899,2.8475,-4.17897
-30.1813,0.950176,0.7009,3,7,0,31.9021,-0.775476,-5.28498,-1.25106
-30.4625,0.9,0.7009,1,3,0,31.2436,-0.38439,-3.56058,2.76152
-30.7353,0.956299,0.7009,1,1,0,30.7412,-0.299666,-0.308713,3.68017
-30.4375,1,0.7009,1,1,0,30.6891,-0.393613,2.02081,2.66233
-30.1901,0.927933,0.7009,1,3,0,31.1955,-0.782364,4.03959,-1.31751
-30.2729,0.988078,0.7009,1,1,0,30.273,-0.83511,0.0273355,-1.82073
-30.2224,0.963737,0.7009,3,7,0,30.7377,-0.804969,-2.89202,-1.5344
-30.9701,0.933443,0.7009,3,7,0,31.1425,-0.240976,1.67245,4.32346
-30.5885,1,0.7009,1,1,0,30.9144,-0.342246,-2.29994,3.21685
-30.1679,0.92679,0.7009,1,3,0,31.4077,-0.764256,4.48603,-1.14247
-30.2462,0.950425,0.7009,2,3,0,30.6754,-0.819798,2.6394,-1.67568
-30.3028,0.926718,0.7009,1,3,0,31.0808,-0.450794,-3.55374,2.05144
-30.4424,0.977709,0.7009,1,1,0,30.4464,-0.391789,-0.256671,2.68192
-30.534,0.985173,0.7009,1,1,0,30.5632,-0.359704,0.689589,3.02782
-30.109,1,0.7009,3,7,0,30.4696,-0.610158,2.41918,0.39139
-30.1304,0.997513,0.7009,2,3,0,30.138,-0.57333,-0.351225,0.768897
-30.1553,0.996104,0.7009,1,1,0,30.1555,-0.545908,-0.0513321,1.05248
-30.1113,0.989815,0.7009,1,3,0,30.2588,-0.69296,1.54767,-0.442376
-30.6434,0.954666,0.7009,3,7,0,30.6503,-0.982973,-0.334776,-3.17598
-30.1646,0.943795,0.7009,2,3,0,31.3519,-0.761335,4.38997,-1.11413
-30.1668,0.971726,0.7009,1,3,0,30.4672,-0.535518,2.20803,1.16048
-30.1437,1,0.7009,1,1,0,30.1646,-0.557599,0.582061,0.931321
-30.2763,0.851355,0.7009,3,7,0,31.728,-0.836936,-4.85414,-1.83797
-30.2586,0.931993,0.7009,1,3,0,31.0447,-0.473691,3.57205,1.8089
-30.7462,0.953623,0.7009,3,7,0,30.8647,-0.29672,1.3869,3.71234
-30.7473,1,0.7009,3,7,0,30.7492,-1.01432,-0.175281,-3.45238
-31.1724,0.982076,0.7009,2,3,0,31.1772,-1.12279,-0.278307,-4.37792
-30.6665,0.862431,0.7009,3,7,0,33.4404,-0.99018,-6.70999,-3.23986
