# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=139955443
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2025/diagnostic_files/diag_file_full_soccr_study1_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,p_gamma.1,p_z_beta.1,g_gamma.1,g_z_beta.1
-27.9915,0.993997,0.472902,3,7,0,28.2812,-0.668909,-0.593873,-1.07047,-4.10043,2.38972,-10.111
-27.4436,0.995582,0.472902,2,7,0,28.2539,-0.564934,-0.496925,0.57533,-8.04851,2.56843,-6.37904
-27.5676,0.998636,0.472902,3,7,0,27.8265,-0.750127,-0.224478,-1.69868,1.8842,-0.497537,9.07916
-26.8677,0.99857,0.472902,3,7,0,27.683,-0.853261,-0.361211,0.250524,-8.1757,-0.65135,2.23703
-26.923,0.992633,0.472902,2,7,0,27.0736,-0.774998,-0.460354,-0.384701,3.39193,0.680286,-3.28423
-27.6531,0.92059,0.472902,3,7,0,29.0142,-0.964506,-0.248865,3.53708,-5.92153,-2.29812,8.80042
-27.3584,0.960673,0.472902,2,7,0,29.21,-0.94491,-0.561266,0.419905,-12.3126,0.18923,-6.60695
-27.8493,0.986508,0.472902,3,7,0,28.7472,-0.356173,-0.265917,0.857143,8.33739,3.44531,5.21039
-27.2996,0.984079,0.472902,2,3,0,28.3028,-0.455786,-0.378154,3.28606,4.01378,2.89694,-0.86873
-26.8535,0.994649,0.472902,2,7,0,27.7238,-0.90206,-0.431947,-3.33576,-1.76613,-0.542807,-0.96195
-27.2494,0.966981,0.472902,3,7,0,27.661,-0.514658,-0.430662,1.20419,-4.99916,2.62765,-3.36872
-27.7946,0.982058,0.472902,3,7,0,27.9433,-1.25821,-0.36241,-0.652736,3.10352,-3.88643,5.22241
-27.6387,0.994039,0.472902,2,3,0,28.0966,-1.27662,-0.41816,1.74643,-4.35255,-3.54869,2.83744
-27.4266,1,0.472902,1,1,0,27.6227,-1.21651,-0.423782,1.57102,-0.974154,-3.05127,2.04695
-27.8833,0.992032,0.472902,3,7,0,28.0114,-1.367,-0.455629,-0.801155,2.57093,-3.85789,2.01193
-27.388,0.993634,0.472902,2,7,0,28.5927,-1.17294,-0.388633,-3.45709,-5.06034,-3.02227,3.30316
-26.9373,1,0.472902,2,7,0,27.4068,-0.95705,-0.378226,-2.48061,0.867953,-1.39289,2.10668
-26.9293,0.99864,0.472902,3,7,0,27.0649,-0.983305,-0.441693,0.980451,-2.2925,-1.10792,-0.789732
-26.8666,0.99861,0.472902,1,3,0,26.9662,-0.913026,-0.438367,1.13051,0.571326,-0.580578,-1.1897
-29.6643,0.901942,0.472902,3,7,0,30.1939,-1.6499,-0.762531,-0.955132,6.16787,-2.35569,-7.33894
-28.5613,0.994223,0.472902,1,3,0,30.5865,-1.42914,-0.672679,3.59166,9.34983,-1.99511,-6.41025
-29.2168,0.854856,0.472902,3,7,0,32.6918,-0.122864,-0.218851,3.10156,-15.0736,5.72431,7.71854
-27.7628,1,0.472902,3,7,0,30.114,-1.34452,-0.504853,0.77805,13.7896,-3.21511,-0.346312
-27.5311,0.983335,0.472902,2,7,0,28.4652,-0.518925,-0.490923,-3.03805,-4.48255,2.89627,-6.33792
-27.8171,0.986668,0.472902,3,7,0,28.4234,-0.890197,-0.215464,-0.071247,-7.06895,-1.81579,10.2136
-27.4077,0.980734,0.472902,3,7,0,28.906,-0.424116,-0.332542,0.317473,-11.0878,3.00607,1.53489
-26.8352,0.962216,0.472902,2,7,0,28.6506,-0.726478,-0.395136,-4.4249,-5.37653,0.641577,-0.342555
-26.8339,0.998931,0.472902,3,7,0,26.8767,-0.885124,-0.405515,0.649073,-0.966765,-0.604335,0.214577
-26.8419,0.999049,0.472902,3,7,0,26.8666,-0.71462,-0.389467,0.288049,-1.23324,0.706662,-0.123147
-26.8372,0.998165,0.472902,2,7,0,26.9326,-0.845931,-0.433048,-0.99454,-1.32571,-0.0844159,-1.43706
-27.2694,0.918698,0.472902,1,3,0,28.2639,-1.13626,-0.393092,3.46416,-2.82416,-2.70236,2.78944
-26.9892,0.989511,0.472902,3,7,0,27.7261,-0.597007,-0.354079,-2.13296,5.71843,1.52987,1.0945
-29.3591,0.834244,0.472902,2,3,0,29.8341,-0.319984,-0.603199,-0.111661,-6.25219,4.83314,-12.2195
-27.2253,0.961975,0.472902,2,7,0,30.7196,-1.05015,-0.344404,5.02228,-11.5127,-2.39975,4.47465
-29.4962,0.869728,0.472902,2,3,0,29.8507,-1.59606,-0.365428,1.1427,4.60179,-6.25088,7.87865
-28.7849,0.983939,0.472902,2,7,0,30.772,-0.271277,-0.526966,5.12629,-1.31998,4.95073,-9.02718
-27.323,0.967193,0.472902,2,7,0,30.3454,-1.12352,-0.366725,5.70606,-6.95485,-2.81532,3.94377
-27.5554,0.99742,0.472902,3,7,0,27.7422,-0.377933,-0.380807,-0.697809,3.52238,3.5992,-1.31216
-27.9983,0.972857,0.472902,2,3,0,28.1723,-0.281074,-0.404145,1.5203,-0.307469,4.52796,-2.87531
-27.8254,1,0.472902,1,1,0,28.0235,-0.311132,-0.386546,1.42089,-1.96969,4.21264,-1.84063
-27.1068,1,0.472902,2,3,0,27.841,-0.564645,-0.320112,-3.00813,2.17268,1.65845,2.81365
-27.8093,0.969107,0.472902,3,7,0,27.9459,-0.336796,-0.420034,0.168967,3.33059,4.09284,-3.54907
-27.6722,0.995847,0.472902,3,7,0,28.2888,-1.15753,-0.319994,-0.25106,7.10302,-3.43563,6.4482
-28.6366,0.970277,0.472902,3,7,0,29.5748,-1.33893,-0.701394,2.43314,-6.39051,-1.09838,-8.53177
-27.5826,0.980346,0.472902,2,7,0,30.1048,-1.23635,-0.554955,1.90978,13.6193,-1.94553,-3.60084
-27.1932,0.999941,0.472902,3,7,0,27.63,-1.03981,-0.525152,-1.80475,-3.99074,-0.817765,-4.16911
-26.914,0.98631,0.472902,2,7,0,28.1715,-0.802144,-0.462445,-3.24542,-6.22194,0.479975,-3.19127
-27.2449,0.984589,0.472902,3,7,0,27.3855,-0.912587,-0.289241,-1.27346,1.26191,-1.61806,6.37403
-27.4437,0.984941,0.472902,3,7,0,27.8483,-0.865593,-0.5677,-1.77532,3.73111,0.810868,-7.54735
-27.6518,0.998757,0.472902,3,7,0,27.9215,-1.30332,-0.519295,-0.872179,4.18872,-2.77816,-1.38547
-27.4072,0.99009,0.472902,2,7,0,28.4109,-1.21201,-0.426764,-1.99776,-7.62543,-2.9911,1.87041
-27.1245,0.977128,0.472902,2,7,0,28.2676,-0.613254,-0.457283,-3.9089,-0.00905347,1.95852,-4.17884
-27.5334,0.993203,0.472902,3,15,0,27.6965,-1.26949,-0.495754,-1.17674,2.21462,-2.76953,-0.692185
-27.0137,1,0.472902,3,7,0,27.5894,-0.596343,-0.41045,1.2304,6.17522,1.83366,-1.90247
-27.8334,0.97398,0.472902,3,7,0,28.0597,-0.345193,-0.277136,1.50622,-2.16027,3.58287,4.50908
-27.8228,0.977425,0.472902,3,7,0,28.7602,-1.14225,-0.291261,2.4738,6.28843,-3.51396,7.73466
-27.6928,0.999654,0.472902,2,7,0,27.9346,-1.06624,-0.276298,-1.78222,0.583386,-2.99419,7.98507
-27.8116,0.930688,0.472902,3,7,0,30.0508,-1.3065,-0.577339,3.60671,-10.2178,-2.20513,-3.83571
-27.6958,0.999093,0.472902,3,7,0,27.9712,-1.31338,-0.529685,0.551541,4.56467,-2.74427,-1.7327
-27.3404,0.999636,0.472902,3,7,0,27.7993,-1.1394,-0.533753,2.35261,1.92349,-1.46243,-3.62776
-27.9604,0.970362,0.472902,1,3,0,28.5872,-1.35672,-0.58576,-2.48941,-3.66904,-2.46131,-3.65998
-27.2083,0.943758,0.472902,3,7,0,29.2243,-1.01534,-0.330891,5.18651,0.539034,-2.21248,4.89913
-27.161,0.98956,0.472902,2,7,0,27.8465,-1.03379,-0.518436,0.498341,-7.41592,-0.833712,-3.92122
-27.3664,0.9934,0.472902,2,3,0,27.4509,-1.15475,-0.534524,-0.431568,-2.41157,-1.5657,-3.51469
-26.8925,0.987254,0.472902,2,7,0,28.1979,-0.820914,-0.344379,2.78666,7.72911,-0.485887,2.9015
-30.8526,0.867509,0.472902,3,7,0,31.03,-1.81208,-0.862641,-0.91397,3.0782,-2.12743,-9.08365
-27.0073,0.999482,0.472902,3,7,0,30.8299,-0.704751,-0.308754,4.09781,14.5476,0.327916,4.1384
-26.8463,0.998441,0.472902,2,3,0,27.0559,-0.709345,-0.391781,0.3533,4.06396,0.765717,-0.275732
-27.0848,0.980077,0.472902,2,7,0,27.5191,-1.07051,-0.475837,-2.08973,-2.9783,-1.48731,-1.65056
-27.3502,0.986183,0.472902,1,3,0,27.49,-1.19666,-0.495224,-1.25172,-1.36615,-2.24598,-1.37083
-28.0881,0.927856,0.472902,2,7,0,29.3832,-1.04248,-0.225493,-2.62116,-8.02604,-3.08791,10.4355
-27.191,0.984949,0.472902,2,7,0,28.7638,-1.13713,-0.442438,2.06491,-10.1682,-2.28728,0.484358
-27.3561,0.967971,0.472902,3,7,0,28.3121,-1.19928,-0.495217,-3.3745,2.9293,-2.26522,-1.34557
-29.3836,0.849032,0.472902,2,7,0,30.4266,-1.27605,-0.197037,1.75137,8.19029,-5.11106,13.0228
-28.1687,0.979522,0.472902,3,7,0,31.3194,-1.45499,-0.496529,-3.30282,13.8754,-4.07179,1.12622
-29.8418,0.916693,0.472902,3,7,0,31.0493,-1.71994,-0.427485,3.78244,-3.36325,-6.50649,6.51764
-28.4541,0.994224,0.472902,2,3,0,30.081,-1.45926,-0.408313,-4.58605,2.09994,-4.94997,4.91298
-27.525,1,0.472902,3,7,0,28.5591,-0.789984,-0.567654,-3.71368,0.433972,1.35158,-8.13225
-28.8859,0.963537,0.472902,3,7,0,28.9611,-0.571088,-0.647016,0.0562538,2.48752,3.3663,-12.8787
-28.9512,0.998803,0.472902,3,7,0,29.2889,-0.466852,-0.622197,0.545791,5.10018,3.92198,-12.4178
-29.5898,0.956971,0.472902,1,1,0,29.5988,-0.406996,-0.651735,0.203642,-0.699393,4.4388,-13.8498
-30.1257,0.965461,0.472902,1,1,0,30.1828,-0.340639,-0.667531,0.223697,-2.09828,4.91227,-14.6986
-27.9344,0.994743,0.472902,2,7,0,30.7262,-1.39502,-0.513812,-4.77169,9.47412,-3.47903,-0.219051
-27.5517,0.967192,0.472902,3,7,0,29.2693,-0.875941,-0.582602,0.426515,11.8542,0.857837,-8.11003
-28.8638,0.954979,0.472902,2,7,0,29.6004,-0.795552,-0.121004,-1.19204,-7.20949,-1.28674,15.1834
-28.0452,0.999514,0.472902,3,7,0,29.2362,-0.605276,-0.178726,-2.51858,7.68637,0.721232,11.2228
-27.1132,0.993898,0.472902,3,7,0,28.6322,-1.10073,-0.44059,0.99154,10.9179,-2.02612,0.252017
-26.8957,0.973576,0.472902,2,7,0,28.5258,-0.854196,-0.350346,3.65712,7.2049,-0.731522,2.8054
-27.9523,0.967908,0.472902,3,7,0,28.1076,-1.29728,-0.611857,-0.560583,3.29676,-1.78031,-5.37516
-27.5752,0.999145,0.472902,2,3,0,28.0767,-1.2265,-0.557983,1.71148,4.82601,-1.8458,-3.83
-28.0679,0.972189,0.472902,1,3,0,28.3539,-1.41614,-0.566413,-1.9532,-0.21062,-3.07389,-2.21772
-27.4391,0.968564,0.472902,1,3,0,28.941,-1.11986,-0.562138,4.43576,1.56809,-1.05143,-5.05541
-26.8994,0.99582,0.472902,2,7,0,27.739,-0.808885,-0.458659,2.17856,6.32102,0.399066,-2.95903
-30.4195,0.823059,0.472902,2,7,0,33.2512,-1.3489,-0.85752,-4.04169,-11.5211,0.488617,-14.1397
-27.3936,0.997477,0.472902,3,7,0,31.5627,-1.05454,-0.314384,-6.70633,-8.14502,-2.6483,5.99795
-27.2,0.996557,0.472902,2,5,0,27.5835,-0.513626,-0.412744,1.87514,-3.1524,2.54918,-2.44767
-27.1172,0.999725,0.472902,3,7,0,27.4217,-0.91597,-0.312234,1.61489,3.00281,-1.50495,5.18976
-28.2801,0.93833,0.472902,2,7,0,28.4546,-1.27997,-0.303304,-0.635641,-3.44874,-4.50041,8.11315
-30.4356,0.892914,0.472902,3,7,0,33.4808,-1.8227,-0.80722,3.70808,-12.8954,-2.87327,-6.91684
-30.6135,0.99943,0.472902,2,3,0,30.629,-1.83593,-0.826804,0.454123,0.060859,-2.71141,-7.47864
-31.9065,0.966336,0.472902,4,15,0,32.3164,-2.19966,-0.782512,0.828377,-5.43727,-5.45798,-1.27673
-28.7082,1,0.472902,3,7,0,31.9661,-1.13798,-0.716442,-5.27575,-9.84616,0.323962,-11.1705
-30.0228,0.996843,0.472902,3,7,0,30.7596,-1.66406,-0.803408,3.1178,-0.891452,-1.95552,-8.70129
-29.3234,0.999926,0.472902,2,3,0,30.0861,-1.65297,-0.706716,-1.39424,-7.13479,-3.0391,-5.16463
-27.0506,0.977616,0.472902,3,7,0,30.1565,-0.916912,-0.504648,1.92967,15.2694,-0.0800213,-4.29535
-26.879,0.97111,0.472902,2,5,0,27.8206,-0.936955,-0.401405,0.0335562,-8.81134,-1.05605,0.804746
-29.6052,0.857455,0.472902,3,9,0,32.2443,-1.7723,-0.663347,-4.08634,-10.7059,-4.3109,-2.06637
-28.6921,0.995712,0.472902,1,3,0,29.9609,-1.54527,-0.640138,-3.9466,-2.92205,-3.12107,-3.79969
-28.48,0.975599,0.472902,3,7,0,30.4589,-1.36808,-0.676633,4.96396,3.34243,-1.55473,-7.2411
-28.0354,0.924974,0.472902,3,7,0,30.7911,-0.724775,-0.610392,-0.00486554,-15.0747,2.1164,-10.4299
-27.6087,0.96654,0.472902,2,7,0,30.3818,-0.47294,-0.250169,-0.704357,-15.0204,2.25284,6.50335
-27.8783,0.99303,0.472902,3,7,0,28.0711,-0.348108,-0.265745,0.755963,3.51777,3.52423,5.19945
-27.1775,1,0.472902,2,3,0,27.8388,-0.553629,-0.304012,2.56793,3.72248,1.68857,3.67338
-27.3223,0.980039,0.472902,2,3,0,27.6121,-0.645253,-0.256159,-1.23881,-3.79956,0.622157,6.81043
-28.7111,0.911119,0.472902,3,7,0,29.2516,-1.18952,-0.218496,-2.24197,-3.68231,-4.32787,11.5607
-27.0986,0.990545,0.472902,3,7,0,29.4011,-0.550303,-0.406261,-3.54061,10.6082,2.20368,-1.92749
-27.2539,0.987706,0.472902,3,7,0,27.7695,-1.10335,-0.523469,-2.36666,2.82116,-1.29798,-3.51173
-27.0642,0.98055,0.472902,2,5,0,28.0899,-0.908566,-0.320806,2.10167,7.57186,-1.38694,4.69598
-27.1631,0.994031,0.472902,3,7,0,27.6917,-1.12505,-0.455896,-0.53218,-6.46868,-2.07654,-0.245311
-26.871,0.967081,0.472902,3,7,0,28.0552,-0.712445,-0.41963,-3.83443,2.63562,0.914354,-1.68418
-27.0781,0.987487,0.472902,3,7,0,27.2144,-0.682468,-0.474037,1.12202,-1.86205,1.50723,-4.57347
-26.8729,0.936633,0.472902,2,5,0,28.3598,-0.826989,-0.352733,1.92796,-9.98444,-0.484301,2.50344
-28.5479,0.923605,0.472902,3,7,0,28.9662,-0.969806,-0.691735,1.99633,-3.14747,1.15004,-11.7646
-28.9313,0.972666,0.472902,1,1,0,28.9399,-0.932671,-0.718454,-0.145244,-0.765146,1.60531,-13.0883
-27.1441,0.993152,0.472902,2,7,0,29.4538,-0.706452,-0.4944,-0.811089,-13.6529,1.45325,-5.39053
-26.8648,0.992506,0.472902,1,3,0,27.3026,-0.795099,-0.443447,1.34737,-4.9901,0.399831,-2.31565
-28.0047,0.962003,0.472902,3,7,0,28.216,-1.17953,-0.641711,-1.672,-0.420826,-0.680882,-7.8143
-29.0022,0.96024,0.472902,3,7,0,29.0218,-0.724155,-0.10763,0.128686,-1.22807,-0.633153,15.7986
-29.558,0.97062,0.472902,3,7,0,30.9933,-0.16708,-0.549105,0.798687,10.6968,5.77626,-10.2706
-29.2858,1,0.472902,1,1,0,29.6496,-0.218259,-0.550463,2.00118,-2.30027,5.40438,-10.2289
-27.9511,1,0.472902,2,3,0,29.375,-0.375537,-0.47956,3.34917,-6.9439,3.98264,-6.42808
-27.1199,0.970894,0.472902,3,7,0,29.7192,-1.00376,-0.345095,-0.348735,-14.615,-2.01677,4.10443
-27.0038,0.998037,0.472902,2,3,0,27.1825,-0.936071,-0.344671,1.32559,-1.97432,-1.45956,3.64993
-27.7089,0.869341,0.472902,3,7,0,30.278,-1.16406,-0.317848,-4.21002,10.1249,-3.5025,6.59847
-26.8166,0.93943,0.472902,2,5,0,29.0493,-0.824477,-0.387334,-4.85429,6.22433,-0.23271,0.701731
-26.85,0.991665,0.472902,2,7,0,27.0706,-0.839973,-0.440891,0.223995,4.22849,0.0211105,-1.8658
-26.8953,0.993039,0.472902,3,7,0,27.0227,-0.847752,-0.348899,0.204056,3.20228,-0.686228,2.83829
-27.1445,0.982899,0.472902,2,7,0,27.5744,-1.10975,-0.472129,-1.05547,-5.3459,-1.8159,-1.12974
-28.9977,0.934546,0.472902,3,7,0,29.7175,-1.48945,-0.718541,3.09914,-0.315092,-1.86476,-7.52769
-27.0697,0.997228,0.472902,2,7,0,29.2457,-1.07259,-0.419676,-3.60615,-9.96044,-1.98697,0.998709
-27.9353,0.944409,0.472902,3,7,0,29.1626,-0.320898,-0.274488,-0.82149,9.8512,3.81396,4.60507
-27.7758,1,0.472902,3,15,0,27.9522,-1.33933,-0.533814,-1.01237,-2.86795,-2.88442,-1.64502
-27.0994,0.997809,0.472902,2,7,0,27.8568,-1.09218,-0.456818,-2.81216,-3.69716,-1.81923,-0.578991
-27.0854,0.934741,0.472902,3,7,0,28.6441,-0.559027,-0.409172,-2.07367,10.0999,2.14411,-2.03466
-27.4581,0.978207,0.472902,2,3,0,27.5686,-0.536283,-0.487034,1.17488,0.776537,2.7394,-6.0605
-28.3063,0.946469,0.472902,2,7,0,29.413,-1.11615,-0.677856,-3.72571,2.37209,0.0902808,-9.88669
-28.1569,1,0.472902,3,7,0,28.3115,-1.13508,-0.66201,0.223504,-3.5271,-0.186369,-9.07376
-28.5696,0.993427,0.472902,3,7,0,29.5705,-1.55595,-0.573182,-2.77775,-5.91043,-3.94323,-0.977713
-27.175,0.998658,0.472902,3,7,0,29.197,-0.748653,-0.509997,3.32826,9.91987,1.23665,-5.83167
-27.2854,0.992106,0.472902,2,5,0,27.6261,-0.689787,-0.258823,-0.168639,5.2843,0.217512,6.85677
-32.5023,0.652483,0.472902,2,3,0,33.4254,-1.48915,-0.0836659,0.666107,-8.56615,-7.0511,18.7801
-27.0818,1,0.472902,2,3,0,32.4308,-1.05605,-0.391256,-4.92239,17.0769,-2.0889,2.22714
-26.8363,0.991702,0.472902,2,7,0,27.3342,-0.89003,-0.410463,-2.49008,1.67579,-0.60779,0.00470035
-27.5447,0.941222,0.472902,3,7,0,28.6514,-1.2598,-0.433247,1.56618,8.72539,-3.28856,2.00481
-27.2684,1,0.472902,3,7,0,27.7848,-0.713111,-0.517155,-1.28514,-5.69172,1.5561,-6.41048
-27.1297,0.965047,0.472902,3,7,0,28.4565,-0.801747,-0.287411,-2.89997,7.58506,-0.65687,5.83298
-26.9583,0.998581,0.472902,3,7,0,27.4911,-1.00166,-0.406382,-0.710789,-6.38888,-1.53687,1.06133
-27.676,0.935253,0.472902,2,7,0,28.1853,-1.18692,-0.336021,-1.77949,4.73997,-3.5474,5.89863
-27.2445,0.991155,0.472902,3,7,0,28.3412,-0.986513,-0.54199,-3.25686,4.99952,-0.278547,-5.39498
-27.157,0.998936,0.472902,3,15,0,27.3509,-0.690955,-0.2792,1.56122,0.973247,0.303065,5.71121
-28.1848,0.892356,0.472902,3,7,0,30.0173,-1.45348,-0.481056,2.16365,-11.0559,-4.2172,1.76526
-29.2287,0.959079,0.472902,2,3,0,29.3881,-1.67713,-0.499989,-1.05239,2.51283,-5.5241,3.26349
-29.3816,0.992938,0.472902,3,7,0,29.6299,-0.0244565,-0.377317,1.30352,3.16226,6.77802,-1.79236
-29.5004,0.971185,0.472902,2,3,0,30.4837,-0.0552464,-0.458715,-3.60221,-1.0145,6.54343,-6.09461
-27.0452,0.993463,0.472902,3,7,0,30.025,-0.768321,-0.489481,-6.28255,1.49055,0.939704,-4.72896
-28.6002,0.833295,0.472902,2,3,0,30.1132,-0.67646,-0.649708,-0.659471,11.0495,2.70149,-12.3515
-27.5271,0.996988,0.472902,2,7,0,28.8316,-0.584541,-0.516587,-0.690195,10.2292,2.52861,-7.19341
-27.4815,0.99525,0.472902,3,7,0,27.933,-0.919454,-0.25811,2.01822,-3.47939,-1.85692,8.06313
-27.2114,0.998426,0.472902,2,7,0,27.6321,-0.56724,-0.454572,0.86749,-5.48216,2.31695,-4.30387
-27.5521,0.948877,0.472902,2,5,0,28.3627,-0.863568,-0.238719,1.85984,-6.7459,-1.46556,8.81533
-30.3301,0.886287,0.472902,2,3,0,30.4144,-0.859232,-0.0432417,1.05916,-0.150724,-2.02624,19.772
-28.0169,0.975441,0.472902,2,3,0,31.1787,-0.654756,-0.179131,-2.83351,14.5328,0.238068,11.3541
-27.6467,0.997721,0.472902,3,7,0,28.3995,-0.593995,-0.535494,-2.37823,-5.21365,2.56724,-8.00845
-26.9617,0.999422,0.472902,2,7,0,27.696,-0.894842,-0.482134,2.47988,-4.7555,-0.0937295,-3.42491
-27.4225,0.917353,0.472902,1,3,0,28.7119,-1.22974,-0.454607,-4.0542,2.21928,-2.8706,0.764638
-27.7315,0.98971,0.472902,3,7,0,28.0005,-0.331518,-0.380441,-1.05465,-3.91384,4.01227,-1.44608
-27.8155,0.94144,0.472902,3,7,0,29.6439,-1.27526,-0.592815,3.77949,-7.91528,-1.82911,-4.81169
-27.8234,0.923364,0.472902,3,7,0,29.5548,-0.697195,-0.583214,-0.0298164,-11.9488,2.12133,-9.46821
-27.6634,1,0.472902,1,1,0,27.8301,-0.709504,-0.568387,0.631047,-3.35966,1.93316,-8.74126
-27.3944,0.989771,0.472902,3,7,0,28.3472,-1.21456,-0.497469,3.00124,-4.79656,-2.35508,-1.29983
