# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=139955443
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2025/diagnostic_files/diag_file_full_soccr_study1_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,p_gamma.1,p_z_beta.1,g_gamma.1,g_z_beta.1
-26.8862,0.992219,0.672989,2,3,0,27.0865,-0.946979,-0.432252,0.587683,-3.90888,-0.897752,-0.627304
-28.1968,0.920118,0.672989,2,3,0,28.3901,-1.44656,-0.581086,-0.948533,-3.4063,-3.12254,-2.49934
-27.7866,0.887836,0.672989,3,7,0,31.6098,-0.504698,-0.520907,-3.89609,-15.6233,3.15893,-7.82571
-28.1278,0.999898,0.672989,3,7,0,28.8221,-0.598664,-0.171919,-3.20469,1.65505,0.766231,11.6138
-27.8851,0.927866,0.672989,2,5,0,29.5276,-1.31247,-0.592078,0.3933,-11.8367,-2.09184,-4.39217
-27.3199,0.973951,0.672989,2,7,0,28.7529,-0.573618,-0.479745,-3.31311,-7.88842,2.40453,-5.50544
-27.3483,0.993003,0.672989,3,7,0,28.1413,-0.829351,-0.258323,2.01913,6.74516,-1.05942,7.56888
-27.053,1,0.672989,2,3,0,27.3533,-0.63819,-0.45077,-0.0959279,-5.07151,1.71764,-3.70827
-26.8754,1,0.672989,2,3,0,27.0638,-0.754404,-0.438479,1.57244,-1.57536,0.694215,-2.35293
-27.9757,0.932463,0.672989,2,3,0,28.2081,-0.414343,-0.220027,1.75914,1.67939,2.74421,8.15484
-29.6546,0.827731,0.672989,3,7,0,30.6755,-0.304636,-0.620663,-2.82614,-6.58852,4.9914,-12.9837
-29.3427,1,0.672989,1,1,0,29.883,-0.354717,-0.615132,-2.13829,4.58979,4.63995,-12.592
-27.3538,0.990712,0.672989,2,7,0,30.1833,-0.860266,-0.554795,6.07515,-6.21003,0.745831,-7.02246
-28.8781,0.968106,0.672989,3,7,0,28.8802,-0.499582,-0.123283,-0.0537628,0.399363,1.65201,14.3817
-28.5988,1,0.672989,2,3,0,29.003,-0.479397,-0.146402,0.408646,5.81078,1.9055,12.888
-28.8549,0.774688,0.672989,2,7,0,32.0459,-1.15001,-0.19276,-6.33285,-7.20372,-4.13979,12.6241
-27.9438,0.988548,0.672989,2,7,0,29.5854,-0.283057,-0.3194,3.67813,-8.12434,4.29015,1.86034
-27.3439,0.992741,0.672989,3,7,0,28.2843,-1.18346,-0.416482,-3.32934,-4.39957,-2.86608,2.09348
-27.0992,0.996821,0.672989,3,7,0,27.662,-0.580841,-0.432399,-1.20422,-6.34656,2.08394,-3.11395
-26.8754,0.997038,0.672989,2,3,0,27.1482,-0.731198,-0.430523,1.84517,-2.13836,0.830332,-2.11148
-26.8754,0.66437,0.672989,2,3,0,31.5477,-0.731198,-0.430523,8.51177,-0.0860927,0.830332,-2.11148
-27.4329,0.896579,0.672989,3,7,0,28.1611,-0.61891,-0.514894,-0.208805,-7.88997,2.2569,-6.91183
-28.0129,0.916223,0.672989,2,3,0,28.6122,-0.435157,-0.519459,1.56649,-6.15219,3.68072,-8.08727
-27.1427,0.987873,0.672989,2,3,0,28.2031,-0.599647,-0.455093,2.98749,-6.45017,2.05622,-4.14887
-26.908,0.900318,0.672989,2,3,0,28.1818,-0.672948,-0.416608,3.29348,-7.02011,1.22435,-1.77656
-27.4167,0.970228,0.672989,2,3,0,27.445,-1.22609,-0.449195,-0.200572,1.4855,-2.89344,0.97574
-27.3236,0.996046,0.672989,3,7,0,27.6643,-0.448946,-0.341479,-2.27113,-0.832647,2.81085,1.12497
-29.9191,0.769897,0.672989,2,3,0,30.6085,0.0536829,-0.328522,3.26297,0.492262,7.51149,0.992203
-27.3765,0.962312,0.672989,2,3,0,30.7641,-0.950906,-0.279991,6.70153,6.49315,-2.00274,7.08931
-29.3772,0.836576,0.672989,2,3,0,30.0555,-0.671656,-0.083583,-2.35877,5.23601,-0.1623,17.1444
-28.126,1,0.672989,1,1,0,29.2011,-0.709926,-0.170029,-0.331546,-9.57381,-0.324977,12.0718
-27.5436,1,0.672989,1,1,0,28.0387,-0.703463,-0.225707,0.0931705,-6.51461,-0.0556121,8.81031
-29.0968,0.868138,0.672989,2,3,0,29.862,-0.292889,-0.149462,-3.4316,-0.699879,3.8587,12.3672
-29.6226,0.509909,0.672989,3,7,0,35.6468,-1.52388,-0.784852,8.06121,-12.5437,-1.32115,-9.64878
-26.9958,1,0.672989,3,7,0,29.9171,-0.662736,-0.317815,-5.90489,-7.59838,0.754239,3.41909
-27.9463,0.901742,0.672989,2,7,0,28.0616,-0.425684,-0.506441,0.9416,2.23347,3.69676,-7.51794
-28.4273,0.932227,0.672989,1,1,0,28.4947,-0.3908,-0.546822,-0.98703,0.630477,4.12758,-9.52504
-28.824,0.945598,0.672989,1,1,0,29.0014,-0.407679,-0.591401,1.60373,-0.994107,4.18813,-11.4011
-27.5249,0.99497,0.672989,2,7,0,29.2717,-0.398898,-0.313257,-2.68355,10.4905,3.17494,2.5494
-27.4563,1,0.672989,1,1,0,27.5752,-0.434447,-0.300644,-1.35021,-0.339862,2.79547,3.4
-29.9177,0.76178,0.672989,2,7,0,30.8584,-0.518656,-0.706256,-3.34505,-4.33641,3.99976,-15.3881
-30.322,0.991421,0.672989,2,7,0,31.4934,-0.58559,-0.0339317,3.23315,-6.53263,0.652898,20.1149
-27.1626,1,0.672989,2,3,0,30.2989,-0.821235,-0.284339,0.832198,16.2886,-0.847102,6.10775
-27.4286,0.977943,0.672989,2,3,0,27.8168,-0.569828,-0.25127,2.45262,-0.174716,1.31865,6.7851
-26.8653,0.90136,0.672989,2,7,0,29.2486,-0.92436,-0.428691,-3.83342,-11.0997,-0.745849,-0.631357
-27.2662,0.950566,0.672989,1,3,0,27.7336,-1.10548,-0.526156,1.65302,4.99898,-1.28838,-3.61154
-28.4992,0.833562,0.672989,2,5,0,29.4642,-0.587715,-0.142852,-3.4262,4.22446,0.797609,13.3541
-28.0078,0.968376,0.672989,3,7,0,29.3635,-0.83219,-0.626469,-2.19954,-9.46419,1.50805,-10.3034
-27.3518,0.912947,0.672989,2,7,0,29.6731,-0.454155,-0.317859,2.43686,-12.8975,2.67225,2.48081
-27.1788,0.971071,0.672989,3,7,0,27.9311,-0.988464,-0.52897,-3.38566,1.05903,-0.406786,-4.79598
-26.8926,0.946656,0.672989,2,3,0,27.7128,-0.766741,-0.448471,-0.356337,8.34745,0.663131,-2.7615
-27.8458,0.744322,0.672989,2,3,0,29.486,-0.784398,-0.602708,-3.01385,9.51271,1.65242,-9.67917
-27.2309,1,0.672989,3,7,0,27.8754,-1.08927,-0.366801,-0.280234,7.40785,-2.54438,3.67279
-28.0863,0.939301,0.672989,2,3,0,28.1736,-0.283588,-0.431753,-0.339123,2.61834,4.58284,-4.32297
-26.9939,0.991782,0.672989,2,5,0,28.2942,-0.810151,-0.48514,-4.40638,2.03183,0.583862,-4.21856
-27.2013,0.981202,0.672989,2,3,0,27.2875,-1.09102,-0.376689,1.14403,0.396159,-2.48092,3.20833
-28.1525,0.900885,0.672989,2,3,0,28.4649,-0.408328,-0.524045,2.19416,-0.406898,3.90405,-8.41485
-29.3903,0.947741,0.672989,2,3,0,30.2723,-0.645241,-0.082775,3.422,3.29925,0.0999452,17.1519
-27.7851,1,0.672989,2,3,0,29.8302,-0.897526,-0.219961,-2.2806,-12.1129,-1.85993,10.0032
-27.5672,0.972494,0.672989,3,7,0,28.7913,-1.21662,-0.56048,-0.75616,10.0938,-1.75123,-4.03641
-27.345,0.974578,0.672989,2,7,0,27.9712,-0.778602,-0.542056,-2.07389,-5.47131,1.2441,-7.08126
-28.1198,0.932605,0.672989,3,7,0,28.4022,-0.465639,-0.544723,0.729404,4.61441,3.56738,-9.10528
-28.6817,0.90392,0.672989,2,3,0,29.7758,-0.313595,-0.53785,2.52932,-7.64741,4.66631,-9.39814
-27.487,0.985777,0.672989,2,3,0,29.1854,-1.23626,-0.424381,3.91039,-7.81871,-3.19363,2.19511
-27.0739,1,0.672989,2,3,0,27.4867,-0.947385,-0.508843,2.48953,-1.06231,-0.274369,-4.23508
-26.8448,0.979944,0.672989,2,5,0,27.6546,-0.734059,-0.41356,2.22347,6.49145,0.695853,-1.23716
-27.4847,0.862315,0.672989,1,3,0,28.282,-0.834882,-0.242105,-0.760631,8.07595,-1.19138,8.48707
-27.9037,0.983216,0.672989,3,7,0,28.0225,-0.731291,-0.190048,-1.34789,0.375282,-0.459042,10.979
-26.9679,0.817872,0.672989,2,3,0,29.9945,-0.993788,-0.390855,-2.21847,15.248,-1.59514,1.75888
-27.2106,0.965955,0.672989,2,3,0,27.3649,-1.08166,-0.367125,-1.30258,1.96228,-2.48149,3.59818
-27.3378,0.989968,0.672989,3,7,0,27.4102,-0.495795,-0.440712,0.89311,-1.33873,2.83382,-3.97274
-27.1497,0.997875,0.672989,2,3,0,27.5488,-0.526987,-0.331327,1.99538,-3.49533,2.05377,2.01701
-27.2625,0.983468,0.672989,3,7,0,27.5134,-0.954455,-0.546002,-0.327458,-4.57586,-0.0106028,-5.85152
-26.873,0.990192,0.672989,3,7,0,27.7391,-0.684713,-0.400067,3.59908,1.62467,1.02504,-0.855155
-27.755,0.890718,0.672989,1,3,0,28.6408,-0.374614,-0.27231,2.46808,6.50415,3.28215,4.87823
-27.9681,0.951521,0.672989,2,3,0,28.6505,-0.751719,-0.18531,-2.47377,-4.97008,-0.669726,11.3282
-28.2872,0.968996,0.672989,2,3,0,29.1485,-0.31468,-0.221559,-0.618958,8.47279,3.75591,7.82546
-27.8454,0.983766,0.672989,2,7,0,29.0458,-1.36685,-0.522774,-1.68815,-9.34037,-3.19037,-0.890286
-27.0871,0.969334,0.672989,3,7,0,28.7925,-0.842382,-0.300846,1.63885,11.4669,-0.938938,5.34007
-27.7586,0.927272,0.672989,2,7,0,28.4607,-1.19747,-0.328744,2.85125,3.90629,-3.68376,6.32274
-30.4502,0.926021,0.672989,3,7,0,30.8398,-1.35221,-0.859802,-2.39047,-1.34518,0.493383,-14.1835
-29.7074,1,0.672989,1,1,0,30.4387,-1.30925,-0.80345,0.440647,7.85363,0.16161,-12.662
-27.9923,0.981597,0.672989,3,7,0,30.3068,-0.570892,-0.186398,2.04437,13.2474,1.08424,10.6553
-27.1615,0.881203,0.672989,2,7,0,29.5714,-1.12164,-0.433519,0.991512,-14.1908,-2.24736,0.763818
-27.7207,0.955118,0.672989,2,3,0,27.8143,-0.894632,-0.604425,-1.16985,0.677803,0.906385,-8.88593
-27.2645,1,0.672989,2,3,0,27.7739,-1.12194,-0.381884,-0.695926,-6.40597,-2.68236,3.20563
-27.5363,0.96993,0.672989,2,7,0,28.1624,-0.422885,-0.288014,-2.26525,5.03294,2.86296,4.09733
-29.8685,0.820318,0.672989,2,3,0,30.3364,-0.2495,-0.106175,-2.08871,-4.00157,4.27549,15.1511
-29.2878,0.920299,0.672989,3,7,0,31.9567,-0.233192,-0.154264,-3.57,-12.5899,4.49855,11.9809
-28.1971,1,0.672989,2,3,0,29.1279,-0.363272,-0.211802,-2.58893,-6.54136,3.24029,8.53751
-27.0932,1,0.672989,2,3,0,28.1743,-0.537976,-0.356584,2.87433,6.86018,2.06887,0.669923
-27.5095,0.799679,0.672989,1,3,0,29.2476,-1.06979,-0.302721,5.16706,-1.18524,-2.8521,6.68375
-27.2093,0.918889,0.672989,1,3,0,29.0077,-1.09257,-0.514367,-0.176126,12.4161,-1.30337,-3.20454
-26.8247,0.977051,0.672989,1,3,0,27.8688,-0.867867,-0.405298,2.74516,6.92062,-0.464959,0.099668
-27.0041,0.991545,0.672989,3,7,0,27.0293,-0.951394,-0.490028,0.112975,1.44515,-0.462196,-3.33327
-27.6625,0.93039,0.672989,2,3,0,28.0368,-1.17469,-0.592145,-0.446381,5.56945,-1.1428,-5.80509
-26.9285,0.964166,0.672989,1,3,0,28.627,-0.987685,-0.429104,-2.57315,-10.4459,-1.24454,-0.150111
-26.8339,0.996659,0.672989,3,7,0,27.0011,-0.874909,-0.423799,1.61032,0.0175289,-0.386372,-0.76725
-27.1458,0.967171,0.672989,2,7,0,27.1913,-0.911222,-0.305563,0.784209,0.707633,-1.5064,5.50825
-27.8048,0.882202,0.672989,2,7,0,29.3134,-0.414145,-0.243024,4.78122,1.71534,2.80945,6.75221
-27.9693,0.993077,0.672989,2,3,0,28.0883,-0.324011,-0.265112,-0.226924,-3.15025,3.7603,5.17684
-28.6878,0.902287,0.672989,2,3,0,29.508,-0.191297,-0.458922,3.19121,3.74453,5.42038,-5.93341
-28.7158,0.962336,0.672989,3,7,0,30.1498,-0.789578,-0.680883,4.71295,-0.358415,2.19572,-12.7858
-28.6176,0.946851,0.672989,2,7,0,30.5777,-1.55119,-0.610473,-2.41819,11.6554,-3.49626,-2.54102
-28.1815,0.982647,0.672989,3,7,0,29.1169,-1.45536,-0.487905,-3.59002,-2.99103,-4.16156,1.49429
-27.6677,0.949243,0.672989,2,7,0,29.3775,-1.0248,-0.264848,-5.08979,-1.83195,-2.71939,8.31446
-27.7149,0.822895,0.672989,3,7,0,30.1174,-0.834165,-0.596473,3.25302,-12.1495,1.26061,-9.03596
-27.7586,0.995695,0.672989,3,7,0,28.2175,-1.34344,-0.502529,-1.56928,5.07491,-3.23074,-0.256669
-28.9402,0.761831,0.672989,1,3,0,30.6199,-1.15084,-0.737051,2.0696,-10.9746,0.443684,-11.8227
-28.3038,1,0.672989,1,1,0,28.8726,-1.15829,-0.677396,-0.0232024,6.98597,-0.186339,-9.45771
-28.1681,0.992876,0.672989,2,3,0,28.6961,-1.29069,-0.648542,-0.222449,6.71109,-1.34911,-6.94696
-30.2988,0.669191,0.672989,2,3,0,31.6972,-0.829916,-0.795183,4.3715,-3.77375,2.78415,-16.5706
-27.3504,0.953388,0.672989,2,3,0,31.4559,-0.594741,-0.258512,2.23357,-18.0199,1.10965,6.46184
-27.5164,0.978611,0.672989,2,7,0,27.8288,-0.39216,-0.388537,1.06427,4.53192,3.50082,-1.67993
-27.2295,1,0.672989,3,7,0,27.7994,-0.84761,-0.277895,2.62206,3.2947,-1.11649,6.60323
-27.3751,0.998097,0.672989,3,7,0,27.3758,-0.842835,-0.555798,0.104625,-0.0444698,0.879996,-7.20491
-28.3024,0.984265,0.672989,3,7,0,28.7956,-0.36606,-0.199012,1.76457,-5.00859,3.18344,9.34121
-27.9872,1,0.672989,2,3,0,28.6005,-0.289137,-0.293161,0.516677,7.15188,4.16905,3.41468
-27.2525,0.987044,0.672989,2,3,0,28.2874,-0.604704,-0.272848,-3.99747,-0.614735,1.07575,5.67588
-27.2607,0.966783,0.672989,2,7,0,27.9649,-1.13966,-0.399837,-1.66207,-6.71899,-2.67269,2.49885
-27.6586,0.945869,0.672989,3,7,0,28.2058,-1.0496,-0.274478,2.67763,2.69845,-2.86796,7.97371
-26.9419,0.952682,0.672989,1,3,0,28.3908,-0.652205,-0.340571,4.2524,-4.92634,0.968157,2.11678
-27.7003,0.904603,0.672989,3,7,0,28.0359,-0.737003,-0.578356,0.285009,5.32377,1.80676,-8.9836
-27.5757,0.997326,0.672989,2,7,0,27.8437,-1.20025,-0.363756,-0.158772,-4.78093,-3.4348,4.69333
-27.9325,0.9862,0.672989,2,3,0,28.0242,-1.3173,-0.382343,-0.0516892,2.80219,-4.16085,4.80583
-28.7597,0.947723,0.672989,3,7,0,29.6635,-0.9608,-0.708286,-3.64223,-2.03375,1.34788,-12.4721
-28.0952,1,0.672989,2,3,0,29.1024,-1.33648,-0.624855,-1.67391,8.42181,-1.90652,-5.49445
-28.3783,0.800689,0.672989,2,3,0,30.1698,-1.44078,-0.405301,-0.429611,-12.3579,-4.84772,4.87578
-27.5635,0.932324,0.672989,2,3,0,29.7144,-1.15591,-0.578319,5.33863,-5.18242,-1.14859,-5.40266
-26.9546,0.962978,0.672989,3,7,0,28.1224,-0.786395,-0.471533,-0.483658,-9.94593,0.669855,-3.74307
-26.812,0.995296,0.672989,2,3,0,27.03,-0.815812,-0.406526,-0.329296,4.25629,-0.0285323,-0.331422
-27.9398,0.837032,0.672989,3,7,0,30.186,-0.974837,-0.634936,-3.68127,-10.8517,0.622283,-9.46736
-27.8318,0.989879,0.672989,2,7,0,28.456,-1.24995,-0.604177,-2.65181,3.82833,-1.53832,-5.54885
-27.5283,0.934247,0.672989,2,3,0,28.7289,-1.0574,-0.585104,-0.655866,-10.0326,-0.394555,-6.63382
-28.266,0.946685,0.672989,2,5,0,29.692,-0.407465,-0.190098,-2.57744,-9.2525,2.73994,9.99102
-29.3354,0.93023,0.672989,3,7,0,29.7988,-1.682,-0.478656,2.21299,3.55894,-5.77219,4.15584
-28.4936,1,0.672989,2,3,0,29.3029,-1.51428,-0.466282,-3.54135,0.217027,-4.78198,2.98962
-28.5446,0.983386,0.672989,3,7,0,29.0527,-0.167596,-0.395894,-2.80622,0.128468,5.51025,-2.67832
-30.0356,0.921705,0.672989,2,3,0,30.6458,0.0368447,-0.253459,-0.126001,7.23046,7.37386,5.50098
-29.9272,1,0.672989,2,3,0,30.5182,-0.0305603,-0.202064,-3.02402,0.335031,6.67908,8.74283
-27.1059,0.912081,0.672989,2,3,0,31.8164,-0.673877,-0.477124,-8.3363,-4.43157,1.59499,-4.77781
-26.9837,1,0.672989,1,1,0,27.0925,-0.721695,-0.463855,-0.930672,2.13182,1.12864,-3.82129
-26.8214,0.96101,0.672989,2,3,0,27.3705,-0.806058,-0.419467,1.69398,-5.58874,0.14188,-1.04929
-27.2734,0.911001,0.672989,2,3,0,27.8299,-1.13908,-0.394417,-2.92357,0.671816,-2.71322,2.75004
-28.1258,0.924179,0.672989,3,7,0,28.3488,-0.386021,-0.509902,-1.39295,-2.89722,4.01738,-7.8445
-28.9212,0.967518,0.672989,2,3,0,28.9947,-0.226014,-0.516228,0.0709069,2.50545,5.26741,-8.64446
-26.8812,1,0.672989,2,3,0,28.8131,-0.887926,-0.453582,4.93556,-5.56573,-0.264026,-2.1198
-27.7493,0.834182,0.672989,1,3,0,30.362,-0.369037,-0.277451,4.85022,9.69688,3.35116,4.55596
-28.7128,0.881585,0.672989,3,7,0,29.5817,-1.02315,-0.710384,0.511076,8.55105,0.980701,-12.008
-27.9185,0.989265,0.672989,2,7,0,29.1659,-1.31512,-0.383385,-0.268088,-10.3271,-4.13595,4.74045
-28.4804,0.946018,0.672989,2,5,0,29.9593,-0.185616,-0.290302,-4.78458,-0.474795,5.1736,3.385
-28.8311,0.948666,0.672989,2,7,0,29.7198,-0.14944,-0.442676,1.51503,7.97258,5.74099,-5.17881
-28.4487,0.94594,0.672989,2,7,0,30.9075,-0.534377,-0.600466,-5.56452,-6.29692,3.3577,-11.1846
-28.12,0.935238,0.672989,3,7,0,30.0647,-0.842556,-0.180855,0.937483,-12.729,-1.53207,11.925
-29.8441,0.912837,0.672989,2,3,0,29.9249,-0.799187,-0.0631762,-0.982731,-1.26081,-1.43567,18.5509
-28.384,0.94401,0.672989,2,3,0,31.35,-1.18771,-0.247958,-0.610312,15.8894,-4.14835,10.1246
-26.9414,0.992749,0.672989,3,7,0,28.5082,-0.656659,-0.42267,4.33655,-5.51191,1.39686,-2.18401
-27.7155,0.859318,0.672989,2,5,0,29.1928,-0.899104,-0.604284,3.08733,8.60387,0.874406,-8.84299
-27.3196,0.995349,0.672989,3,7,0,27.9471,-0.648972,-0.256221,0.133314,7.3315,0.587456,6.82298
-27.019,0.999586,0.672989,2,7,0,27.3807,-0.585231,-0.401441,-0.787667,-5.25409,1.87967,-1.49348
-26.8757,0.968495,0.672989,1,3,0,27.353,-0.815507,-0.349602,-2.5162,2.4326,-0.40624,2.59322
-26.9349,0.991649,0.672989,2,3,0,27.0008,-0.798444,-0.468119,0.125504,2.35878,0.550358,-3.49181
-30.9746,0.754749,0.672989,3,7,0,31.6848,-2.03224,-0.637296,-1.52519,6.933,-6.21589,1.96447
-29.9534,0.992296,0.672989,2,3,0,31.2268,-1.79541,-0.739341,-3.91954,4.92474,-3.53991,-4.70006
-30.1864,0.860454,0.672989,2,7,0,31.5958,-1.07432,-0.821983,-3.62772,-6.93647,1.66733,-15.5344
-29.104,1,0.672989,3,7,0,30.6767,-1.56548,-0.710253,-2.19794,10.4034,-2.44237,-6.33053
-27.7825,0.980817,0.672989,2,7,0,29.2938,-1.08303,-0.61909,-3.2383,-8.4654,-0.252236,-7.82516
-28.2067,0.991759,0.672989,2,3,0,28.5559,-1.33291,-0.644768,2.31714,-0.497625,-1.66912,-6.34428
-27.8875,0.975719,0.672989,3,7,0,29.1509,-1.20473,-0.622675,0.978288,10.1551,-1.04194,-6.77934
-27.1061,0.993443,0.672989,3,7,0,28.0494,-0.632949,-0.296146,3.78759,1.24737,0.918492,4.47904
-26.9009,0.971743,0.672989,2,7,0,27.4592,-0.958024,-0.403817,0.136888,-6.91475,-1.20768,0.846435
