# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=139955443
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2025/diagnostic_files/diag_file_full_soccr_study1_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,p_gamma.1,p_z_beta.1,g_gamma.1,g_z_beta.1
-26.8363,0.994572,0.455426,3,11,0,29.7126,-0.819309,-0.369035,4.77999,10.0537,-0.312291,1.60673
-27.3128,0.963939,0.455426,2,7,0,27.6073,-0.737881,-0.529512,0.131292,-4.88166,1.45551,-6.80651
-27.5452,0.998506,0.455426,3,7,0,28.1147,-0.564545,-0.236084,0.16737,-6.79101,1.31249,7.65943
-26.9338,0.968518,0.455426,2,7,0,28.7891,-0.927733,-0.469905,2.73558,10.3591,-0.445822,-2.584
-29.3168,0.941962,0.455426,3,7,0,29.3805,-1.70197,-0.663025,-0.313826,2.14634,-3.86812,-2.88529
-27.8449,0.981477,0.455426,2,7,0,31.7204,-1.29834,-0.589566,-6.6627,-7.56325,-2.02136,-4.43504
-27.2542,0.931992,0.455426,3,7,0,30.292,-0.84859,-0.538704,6.51939,-0.312984,0.703525,-6.3971
-27.5206,0.988668,0.455426,3,7,0,27.6995,-1.10036,-0.314841,1.37456,1.88903,-3.01682,6.29286
-27.0036,0.975752,0.455426,2,7,0,28.4128,-1.03946,-0.428682,1.31244,-10.2228,-1.65388,0.294135
-27.1705,0.902324,0.455426,2,7,0,30.5255,-0.559442,-0.439666,6.85237,-0.160611,2.30072,-3.59784
-26.8202,0.997033,0.455426,3,7,0,27.3244,-0.793465,-0.378035,2.28206,-3.27678,-0.0344544,0.9714
-27.594,0.96951,0.455426,3,7,0,27.6703,-1.14754,-0.327142,0.162005,-2.46,-3.30496,6.03119
-26.935,1,0.455426,2,3,0,27.6569,-0.856683,-0.338393,-2.9922,2.58407,-0.830685,3.44394
-27.2005,0.989577,0.455426,2,5,0,27.3627,-0.920958,-0.534845,-0.193475,-3.60075,0.139799,-5.63668
-27.4586,0.990703,0.455426,2,3,0,27.5102,-0.933428,-0.575179,0.280399,1.93339,0.389898,-7.3113
-27.2752,0.98862,0.455426,3,7,0,27.9386,-0.926794,-0.288242,3.0456,-0.246526,-1.74639,6.51208
-27.5418,0.983883,0.455426,2,3,0,27.6853,-0.894574,-0.245552,1.12143,-2.08871,-1.70606,8.60272
-27.4811,0.997799,0.455426,3,7,0,28.1299,-1.05281,-0.578134,0.977971,-6.86796,-0.427028,-6.37749
-26.9463,0.976689,0.455426,3,7,0,28.0691,-0.699948,-0.325956,-0.375724,9.50857,0.463689,3.17076
-28.7629,0.906835,0.455426,2,7,0,29.4873,-1.02733,-0.714871,2.3739,5.11335,0.994956,-12.1401
-26.9646,0.999799,0.455426,3,7,0,28.7749,-0.945705,-0.360919,0.471214,12.0752,-1.42556,2.89278
-27.4779,0.991008,0.455426,3,7,0,27.4788,-0.921339,-0.577071,-0.080459,-0.193629,0.491523,-7.49555
-28.47,0.953569,0.455426,2,7,0,30.4025,-1.17979,-0.694176,3.93561,8.19205,-0.157938,-9.90282
-29.1297,0.999763,0.455426,3,7,0,29.4638,-1.51072,-0.730638,-1.93007,2.34951,-1.86061,-7.75095
-29.9513,0.944954,0.455426,2,3,0,30.4639,-1.34541,-0.822911,-0.827837,-6.13831,0.152893,-12.978
-26.8454,0.992897,0.455426,3,7,0,31.0283,-0.70979,-0.389563,7.49642,3.69394,0.748298,-0.157874
-26.9848,0.986514,0.455426,2,5,0,27.356,-1.00371,-0.467182,-1.97118,-2.75855,-1.05399,-1.82673
-26.8765,0.996761,0.455426,1,3,0,27.1227,-0.902733,-0.448569,1.64726,2.06196,-0.419732,-1.76319
-27.0334,0.986072,0.455426,2,7,0,27.537,-0.690235,-0.303897,-1.55815,-5.17987,0.433579,4.33044
-27.519,0.979539,0.455426,2,3,0,27.597,-0.439173,-0.281571,0.92495,-1.17213,2.68498,4.5299
-27.1339,1,0.455426,2,3,0,27.5405,-0.522977,-0.346657,-1.76409,-3.86989,2.15836,1.14703
-27.0448,0.966439,0.455426,2,7,0,28.3836,-1.03636,-0.479002,-3.75699,-5.18133,-1.20126,-2.09681
-27.767,0.907772,0.455426,1,3,0,28.8157,-1.32431,-0.43523,-3.57264,3.33397,-3.74268,2.50715
-27.1762,1,0.455426,3,7,0,27.8772,-0.507184,-0.391819,-3.11453,-0.806755,2.50552,-1.3758
-28.1564,0.881716,0.455426,3,7,0,30.0876,-0.48505,-0.555999,-0.452166,-12.4795,3.47933,-9.51664
-27.4909,1,0.455426,2,3,0,28.2424,-0.625156,-0.525021,2.67015,-4.43554,2.27116,-7.34256
-27.0301,0.966631,0.455426,3,7,0,29.0297,-0.626012,-0.437939,-1.43545,12.2686,1.74127,-3.13867
-27.3236,0.956696,0.455426,2,7,0,28.9217,-0.828265,-0.546655,-3.31625,-8.12471,0.914666,-6.91215
-27.1051,0.858412,0.455426,2,5,0,30.8018,-1.01325,-0.353774,-2.38002,16.3555,-2.03152,3.73967
-26.9725,0.999,0.455426,2,7,0,27.2702,-0.813132,-0.320422,-2.03047,0.510047,-0.566722,4.12053
-27.1955,0.914188,0.455426,2,7,0,29.1088,-0.522116,-0.419282,-3.90066,8.19404,2.50885,-2.74602
-27.7243,0.946092,0.455426,2,7,0,28.8436,-1.11888,-0.293731,-3.71443,3.29418,-3.31019,7.45772
-26.9759,0.972297,0.455426,3,7,0,28.808,-0.808888,-0.319033,4.88603,-3.20658,-0.537997,4.16919
-27.2456,0.984827,0.455426,3,7,0,27.7142,-1.13484,-0.400788,1.46049,5.06882,-2.62753,2.41376
-27.526,0.996608,0.455426,3,7,0,27.6617,-0.382281,-0.364764,1.35798,0.566786,3.50401,-0.417055
-27.7345,0.998157,0.455426,3,7,0,27.7473,-0.325979,-0.353274,-0.0411559,1.01546,3.98018,0.0417808
-28.2011,0.982503,0.455426,3,7,0,28.9397,-0.353737,-0.215053,-3.20814,-0.516988,3.34459,8.31397
-26.9123,0.988643,0.455426,3,7,0,28.8466,-0.7399,-0.333018,3.12815,10.0186,0.149558,3.01336
-26.8581,0.99998,0.455426,3,7,0,26.9483,-0.697592,-0.39651,0.614106,2.26789,0.894372,-0.592822
-27.4702,0.966707,0.455426,3,7,0,27.787,-0.963659,-0.270875,0.904926,-4.58127,-2.16586,7.64141
-29.165,0.970023,0.455426,3,7,0,29.625,-0.0532546,-0.335136,-1.16465,-5.43134,6.49575,0.608242
-29.4175,0.97426,0.455426,3,7,0,31.1861,-0.885801,-0.0962202,4.83801,2.79677,-2.18848,16.813
-26.8786,0.973573,0.455426,2,7,0,30.5587,-0.835074,-0.453698,-0.710343,17.2078,0.154834,-2.52605
-27.5969,0.960785,0.455426,2,7,0,28.1012,-0.932897,-0.247466,-0.0173257,6.40167,-2.03194,8.70294
-27.643,0.999457,0.455426,3,7,0,27.8755,-0.464536,-0.481958,-1.51244,-2.37005,3.28251,-6.17027
-27.9363,0.99688,0.455426,3,7,0,27.9511,-0.433657,-0.508997,0.355785,0.680654,3.64627,-7.60397
-28.2029,0.993712,0.455426,2,3,0,28.2155,-0.399378,-0.525823,0.379333,-0.442162,3.97906,-8.53382
-27.137,1,0.455426,2,3,0,28.1251,-0.593694,-0.450654,-2.77737,5.95857,2.07947,-3.96184
-27.6974,0.836549,0.455426,3,7,0,32.9836,-0.3355,-0.350488,7.81404,-8.66407,3.88436,0.226642
-26.8612,0.991649,0.455426,3,7,0,28.1704,-0.79053,-0.441037,-4.2481,1.27166,0.419591,-2.22937
-28.771,0.896959,0.455426,3,7,0,29.7245,-1.23895,-0.232746,2.74349,-5.81277,-4.63739,11.1486
-27.5715,1,0.455426,2,3,0,28.8425,-1.16392,-0.340459,-2.41005,8.34031,-3.33459,5.51358
-29.1925,0.945852,0.455426,3,7,0,30.4228,-1.3451,-0.75877,-3.59404,4.99754,-0.520884,-10.6554
-29.47,0.996476,0.455426,3,7,0,30.1644,-1.57017,-0.759346,-3.02605,1.80626,-1.89957,-8.158
-27.1924,0.990423,0.455426,3,15,0,29.946,-0.972675,-0.316615,5.11102,8.49119,-1.95577,5.33209
-26.9869,0.967822,0.455426,3,7,0,28.2805,-0.62171,-0.419005,-2.49508,8.30528,1.66755,-2.20148
-26.9938,0.979628,0.455426,2,7,0,27.7225,-0.635119,-0.32644,0.444634,-7.61972,1.04772,2.80181
-26.89,0.998848,0.455426,3,7,0,27.0934,-0.952808,-0.411424,-0.53275,-3.85748,-1.10712,0.432844
-27.7423,0.966959,0.455426,2,7,0,27.9464,-1.32326,-0.444307,1.38367,2.33867,-3.65075,2.0955
-28.2748,0.957795,0.455426,2,7,0,30.1024,-0.973821,-0.191044,-4.19941,-6.79164,-2.66486,11.9101
-28.0665,0.987941,0.455426,2,3,0,28.7719,-1.08056,-0.239621,0.761425,-7.34516,-3.32949,9.92053
-27.8005,0.939936,0.455426,2,3,0,29.3391,-1.06852,-0.264164,-2.89415,8.74088,-3.08746,8.61077
-31.0367,0.726183,0.455426,2,3,0,32.9286,-1.26792,-0.08801,1.82529,-11.5927,-5.44023,18.1021
-30.7848,0.987056,0.455426,3,7,0,34.1344,0.158374,-0.311444,-4.18641,13.0552,8.53104,2.08954
-31.7322,0.977327,0.455426,2,3,0,31.7679,0.25836,-0.294663,-0.633347,0.755392,9.52867,3.25693
-28.2876,0.996825,0.455426,3,7,0,32.8913,-1.1175,-0.230691,7.03529,9.3138,-3.68242,10.573
-27.5119,0.99547,0.455426,2,7,0,28.8491,-1.13143,-0.332292,0.500957,-10.3537,-3.13975,5.66412
-27.1892,1,0.455426,3,7,0,27.5155,-0.710507,-0.503518,-1.92984,2.21232,1.48336,-5.79294
-26.9752,1,0.455426,2,3,0,27.2172,-0.83841,-0.483809,-1.32723,3.07169,0.355,-3.94321
-26.858,0.997855,0.455426,2,7,0,27.1211,-0.7935,-0.44011,0.60151,4.3909,0.389092,-2.16272
-27.5788,0.964539,0.455426,3,7,0,27.9994,-1.23626,-0.553946,0.737017,-5.56968,-1.95502,-3.55833
-30.0338,0.960037,0.455426,3,7,0,30.1319,-1.80329,-0.750207,1.13824,-0.675378,-3.45588,-5.01586
-29.1521,0.994262,0.455426,3,7,0,30.4101,-1.34296,-0.755061,-3.21652,-6.49279,-0.547383,-10.5397
-29.0721,1,0.455426,2,3,0,29.1865,-1.33871,-0.74762,0.202065,3.01057,-0.600746,-10.3059
-28.8442,1,0.455426,3,7,0,29.5082,-1.59742,-0.633804,0.467486,7.25857,-3.53409,-2.95027
-28.1322,0.999955,0.455426,3,7,0,28.9599,-1.36066,-0.62272,-3.12026,-3.27607,-2.09167,-5.14682
-28.6953,0.980826,0.455426,1,3,0,29.0191,-1.54229,-0.643352,-2.09305,-0.938397,-3.06492,-3.96216
-27.4659,0.988876,0.455426,3,7,0,29.419,-1.17875,-0.372505,-4.52029,-6.33132,-3.199,4.1091
-27.9737,0.991619,0.455426,3,7,0,28.5724,-1.38501,-0.56568,-1.44406,6.04519,-2.86849,-2.51867
-27.5748,0.980434,0.455426,3,7,0,28.7535,-0.430497,-0.274721,-4.05551,0.544381,2.74606,4.9051
-27.6131,0.949464,0.455426,3,7,0,29.3353,-0.784279,-0.22199,1.70006,11.0979,-0.824653,9.36963
-28.0122,0.940421,0.455426,3,7,0,30.5048,-0.324345,-0.453899,-5.68625,-3.85204,4.30864,-5.33296
-27.8051,1,0.455426,3,7,0,28.1027,-0.401459,-0.472163,-2.03788,-0.271329,3.74545,-5.9636
-27.2475,0.991946,0.455426,2,7,0,28.5382,-0.862754,-0.539089,-4.24988,0.160486,0.602406,-6.30228
-27.1062,1,0.455426,3,7,0,27.3831,-1.09562,-0.432453,-0.181738,-4.72312,-2.0571,0.589483
-26.8461,0.999105,0.455426,3,7,0,27.4094,-0.801783,-0.360832,-2.62158,-2.42313,-0.216894,1.91835
-29.4174,0.76573,0.455426,3,7,0,33.6777,-1.68789,-0.703289,4.07494,-15.8045,-3.30097,-4.61664
-31.1681,0.92072,0.455426,2,3,0,31.5798,-1.46081,-0.912744,1.90425,-3.5224,0.444274,-14.8355
-29.4019,0.999555,0.455426,3,7,0,31.5222,-1.71612,-0.513867,-2.60506,-11.5279,-5.63116,3.12189
-29.8899,0.977608,0.455426,2,3,0,30.1263,-1.75451,-0.456209,0.879624,3.83669,-6.45353,5.73974
-28.7012,0.99977,0.455426,3,7,0,30.5678,-1.49791,-0.670404,-3.67954,8.54863,-2.46743,-5.54522
-26.837,0.98055,0.455426,2,7,0,31.6736,-0.790873,-0.365036,5.8573,13.9228,-0.0967931,1.62906
-27.3272,0.973523,0.455426,3,7,0,27.6302,-1.01577,-0.555146,2.04555,-0.573526,-0.373279,-5.71649
-27.0491,0.994003,0.455426,4,15,0,27.8915,-0.702043,-0.473801,-2.35921,-6.01153,1.35077,-4.43443
-27.1947,0.983783,0.455426,3,7,0,27.7521,-0.515351,-0.322098,-1.98279,4.74001,2.12087,2.48503
-27.01,0.994981,0.455426,3,7,0,27.5234,-0.58066,-0.385173,-1.42108,-5.47658,1.83347,-0.660226
-28.573,0.937062,0.455426,4,15,0,29.4752,-0.384305,-0.167489,-2.83475,-5.16346,2.93031,11.3639
-28.2263,0.992678,0.455426,2,3,0,29.0953,-0.661839,-0.161419,-2.53997,-5.75803,0.113965,12.4311
-29.4419,0.94467,0.455426,3,7,0,30.3183,-1.15984,-0.152787,2.20479,6.55734,-4.38919,14.645
-30.261,0.982716,0.455426,2,3,0,30.6203,-1.0846,-0.0830701,2.06058,2.13239,-3.97126,17.9485
-27.6533,0.96384,0.455426,1,3,0,31.3957,-0.898328,-0.2338,-3.27206,15.5546,-1.79937,9.25668
-27.7226,0.986418,0.455426,2,3,0,28.0477,-0.969543,-0.242431,0.576783,-4.94839,-2.37645,9.16638
-27.0514,0.988055,0.455426,2,3,0,28.1091,-1.00277,-0.363361,1.71906,-8.2939,-1.87561,3.18566
-26.8712,0.982736,0.455426,3,7,0,27.6871,-0.817606,-0.449276,-1.23136,7.58236,0.26138,-2.43933
-26.9074,0.998981,0.455426,2,7,0,26.9413,-0.85646,-0.465169,0.613541,0.7533,0.0723877,-2.91822
-27.535,0.957825,0.455426,2,3,0,27.7971,-1.18031,-0.358124,1.30418,-3.37947,-3.32579,4.80033
-27.0142,1,0.455426,2,3,0,27.5228,-1.04597,-0.429658,2.08375,-4.01514,-1.69652,0.301848
-28.1736,0.974512,0.455426,3,7,0,28.3353,-1.45945,-0.536454,-0.399926,3.49363,-3.68869,-0.505005
-28.7229,0.996326,0.455426,3,7,0,29.3002,-1.42729,-0.696612,-2.83214,-0.586731,-1.71615,-7.37521
-30.1984,0.95286,0.455426,3,7,0,30.371,-1.18791,-0.833263,1.55317,0.13157,1.14426,-14.8898
-26.8858,0.996871,0.455426,3,7,0,30.5658,-0.830055,-0.348405,0.698505,17.2104,-0.538459,2.74914
-26.9526,0.98566,0.455426,3,7,0,27.3254,-0.999962,-0.409556,-1.27779,4.56166,-1.49822,0.893571
-26.8553,0.998239,0.455426,1,3,0,27.0086,-0.91702,-0.413248,-1.45793,0.345088,-0.805346,0.0691546
-26.8764,0.987414,0.455426,2,7,0,27.5181,-0.789953,-0.346316,1.99976,5.37783,-0.207079,2.60507
-26.8842,0.985049,0.455426,3,7,0,27.4905,-0.937189,-0.396132,2.84039,1.55789,-1.09767,1.06768
-27.1904,0.981332,0.455426,2,3,0,27.1904,-1.06712,-0.362944,0.0150076,-0.0401084,-2.39769,3.69011
-26.9489,0.995377,0.455426,3,7,0,27.4333,-0.672142,-0.43447,0.982764,-5.80939,1.34057,-2.68658
-28.9228,0.892134,0.455426,2,7,0,29.9248,-0.86575,-0.708827,-2.36318,-7.00005,1.93555,-13.267
-29.5458,0.985566,0.455426,3,7,0,30.9658,-1.48024,-0.782375,3.43885,-6.83631,-1.08421,-10.0515
-29.2978,0.975994,0.455426,4,15,0,30.4715,-1.0846,-0.761468,-3.43323,-5.18993,1.07043,-13.3401
-28.3416,0.994867,0.455426,3,7,0,30.1612,-1.25104,-0.280943,4.8515,3.34913,-4.43409,8.95356
-29.0171,0.991317,0.455426,3,7,0,29.1982,-1.25495,-0.21799,1.04258,2.89875,-4.84209,11.933
-27.0732,0.997426,0.455426,3,7,0,29.3136,-1.07837,-0.429812,-3.51284,10.5077,-1.94653,0.566896
-27.2432,0.970949,0.455426,2,7,0,28.0594,-1.03325,-0.332099,-1.22866,-7.58652,-2.35074,4.96458
-28.4075,0.98248,0.455426,3,15,0,28.4187,-1.01797,-0.68348,0.151139,-0.880682,0.772293,-11.021
-27.9739,0.990315,0.455426,2,7,0,28.7529,-0.831743,-0.623093,0.749033,7.74878,1.48482,-10.1681
-27.6817,0.998628,0.455426,2,7,0,28.1289,-0.761543,-0.581018,0.702478,5.7854,1.65237,-8.92271
-26.9825,0.974801,0.455426,2,7,0,29.2489,-0.66019,-0.440315,1.22167,13.2475,1.47466,-3.05338
-27.0749,0.979774,0.455426,3,7,0,27.817,-1.06433,-0.475328,2.95387,-3.10534,-1.44516,-1.68163
-27.4822,0.975625,0.455426,3,7,0,27.9093,-0.414558,-0.408302,0.10447,5.88596,3.38055,-2.64965
-28.4714,0.927264,0.455426,2,3,0,29.1075,-0.170058,-0.33437,-2.74881,2.79646,5.39046,0.769554
-29.4337,0.962758,0.455426,3,7,0,30.6076,-0.942839,-0.103601,-3.86081,-2.97544,-2.68961,16.5351
-27.8902,0.979941,0.455426,2,3,0,30.4644,-0.511174,-0.205018,-2.16332,13.4908,1.73331,9.34568
-27.4292,0.982048,0.455426,2,3,0,28.3624,-0.531167,-0.260295,1.50486,7.9172,1.72416,6.10853
-26.8793,0.999185,0.455426,2,7,0,27.5653,-0.924408,-0.388811,-1.755,-6.15324,-1.048,1.33709
-26.994,0.997437,0.455426,3,7,0,27.0233,-1.02591,-0.409716,-0.0272628,-1.54223,-1.70257,1.09323
-28.0016,0.958939,0.455426,3,7,0,29.15,-0.649959,-0.180597,3.09224,6.14837,0.289497,11.2514
-27.2959,0.99057,0.455426,3,7,0,28.9543,-0.849134,-0.268478,2.79156,9.4614,-1.18181,7.12093
-28.8928,0.89691,0.455426,2,3,0,29.524,-0.595529,-0.114785,-1.47032,6.2244,0.656828,15.0966
-27.5252,1,0.455426,3,7,0,28.881,-0.508221,-0.251707,-0.0805042,-10.4943,1.91455,6.53192
-27.5884,0.996188,0.455426,1,1,0,27.6098,-0.485074,-0.249213,-0.129606,-1.28061,2.13118,6.60065
-27.5781,1,0.455426,4,15,0,27.65,-0.456794,-0.26134,0.122651,2.39908,2.44707,5.78462
-26.8167,0.995175,0.455426,2,7,0,27.9541,-0.813457,-0.384324,-2.9633,-6.43758,-0.16092,0.780846
-27.816,0.80771,0.455426,1,3,0,30.381,-0.509572,-0.526535,-3.95227,10.8511,3.15063,-8.06114
-27.2257,0.994846,0.455426,3,7,0,28.2668,-0.48076,-0.357826,2.22184,-7.47869,2.5882,0.346614
-26.8552,0.947182,0.455426,2,7,0,29.1537,-0.7958,-0.439227,-4.92408,-6.78298,0.364288,-2.10289
-26.8668,0.999136,0.455426,1,1,0,26.8673,-0.794034,-0.444132,-0.0669661,0.099085,0.413256,-2.35687
-27.2559,0.990641,0.455426,2,7,0,27.3789,-0.518437,-0.300371,-0.229404,-3.11311,2.00188,3.73324
-27.9934,0.944901,0.455426,2,3,0,28.3219,-0.277809,-0.396811,1.93436,2.22862,4.53684,-2.49028
-27.1838,0.995264,0.455426,3,7,0,28.4219,-0.598712,-0.464043,-4.10404,1.67994,2.11505,-4.5965
-27.1063,0.973698,0.455426,2,5,0,27.8925,-1.05107,-0.377456,-2.98881,3.46766,-2.15775,2.85823
-26.9611,0.993769,0.455426,3,7,0,27.4505,-0.645455,-0.334996,2.23519,-3.28176,0.99897,2.3853
-27.2419,0.980178,0.455426,2,7,0,27.6789,-1.131,-0.505729,-1.75008,-4.21011,-1.66582,-2.46029
-27.1989,0.99157,0.455426,3,7,0,27.5085,-0.870101,-0.5318,2.01561,1.25422,0.490029,-5.91513
-27.4079,0.998926,0.455426,3,7,0,27.6498,-0.978989,-0.569257,-1.6767,-1.82495,0.0151366,-6.66003
-27.4475,0.991356,0.455426,3,7,0,27.6682,-0.75083,-0.238335,0.154787,4.21798,-0.442368,8.29725
-27.0581,0.988389,0.455426,2,3,0,27.7145,-0.795855,-0.299838,-0.351264,7.2543,-0.535058,5.12554
-26.855,0.966892,0.455426,4,15,0,28.2841,-0.722341,-0.4147,4.39812,1.95565,0.800621,-1.37065
-27.5171,0.976154,0.455426,2,7,0,27.6611,-1.26344,-0.461412,-1.26287,-1.56164,-3.05488,0.773388
-27.5656,0.998139,0.455426,3,7,0,28.2484,-0.435303,-0.27394,3.08933,-0.272309,2.697,4.96696
-27.4146,0.978988,0.455426,3,7,0,28.4122,-1.14564,-0.360294,-0.728,-8.83075,-3.03903,4.42505
-28.3071,0.949718,0.455426,2,3,0,28.3931,-1.27656,-0.29815,1.03088,-0.903813,-4.511,8.32711
-28.0624,0.991487,0.455426,3,7,0,29.418,-0.250271,-0.346438,-4.08184,3.66361,4.66185,0.230445
-26.9601,0.977185,0.455426,2,7,0,29.5035,-0.932066,-0.478728,5.6465,4.6447,-0.407622,-2.96472
-26.9972,0.990645,0.455426,2,7,0,27.2007,-0.993018,-0.376349,-0.190878,-4.03944,-1.69945,2.46852
-27.1622,0.995585,0.455426,3,7,0,27.2361,-0.984614,-0.327128,-1.01627,-0.0674651,-1.98453,4.8766
-27.3463,0.956785,0.455426,2,5,0,28.1974,-0.752384,-0.537329,1.52827,-7.45679,1.4032,-7.05858
-29.0892,0.906869,0.455426,2,3,0,29.11,-0.643816,-0.679937,-0.500129,-0.487663,3.09823,-13.7272
-27.3125,0.995696,0.455426,2,7,0,29.4101,-0.849431,-0.266213,1.35031,-12.6437,-1.1967,7.24533
-27.8059,0.973533,0.455426,3,7,0,28.8783,-0.368078,-0.266498,-0.121306,-9.33031,3.3299,5.20774
-27.3374,0.998301,0.455426,3,7,0,28.1659,-0.731759,-0.251517,-2.60405,-5.28682,-0.205257,7.46499
-27.1655,0.999596,0.455426,3,7,0,27.5681,-0.680015,-0.490783,-2.28837,-1.52097,1.63479,-5.39316
-27.1572,0.99095,0.455426,3,7,0,27.9044,-0.564188,-0.30481,0.119013,7.78654,1.59398,3.67429
-27.1467,1,0.455426,1,1,0,27.1703,-0.563433,-0.308086,0.356266,1.08597,1.61548,3.48543
-27.6501,0.956856,0.455426,3,7,0,28.2933,-0.895024,-0.596366,-2.98694,0.68325,0.83712,-8.54205
-26.9714,0.967078,0.455426,1,3,0,28.4865,-0.943807,-0.480761,0.640079,-10.9882,-0.481071,-2.96383
-26.8831,1,0.455426,3,7,0,26.9905,-0.853786,-0.456176,-0.729645,-2.37302,0.0251994,-2.50589
-27.2805,0.968315,0.455426,3,7,0,27.8946,-1.10521,-0.364715,1.39225,6.21703,-2.68676,3.89745
-27.0624,0.995111,0.455426,3,15,0,27.6759,-0.716006,-0.295962,2.81505,-1.96243,0.159027,4.90327
-26.9991,0.994344,0.455426,3,7,0,27.3054,-0.770538,-0.47964,2.05893,-0.531399,0.852229,-4.24504
-27.0106,0.998939,0.455426,1,1,0,27.0213,-0.761706,-0.480492,-0.0754471,0.914157,0.927324,-4.34839
-27.3213,0.996206,0.455426,3,7,0,27.4529,-1.1925,-0.47436,1.19495,-1.55086,-2.41201,-0.473136
-28.5937,0.972917,0.455426,2,7,0,29.0266,-1.54272,-0.612524,-1.16569,-5.22381,-3.41724,-2.71915
-32.2125,0.870982,0.455426,2,3,0,32.5014,-2.2315,-0.668982,-1.18685,3.91095,-7.00819,3.13006
-29.5797,1,0.455426,3,7,0,32.7571,-1.06462,-0.780186,5.94887,7.26206,1.3551,-14.186
-28.4452,0.99015,0.455426,2,3,0,30.1517,-1.25133,-0.688394,-1.34188,11.323,-0.674744,-8.94927
-28.4591,0.998249,0.455426,2,3,0,28.6755,-1.3097,-0.683978,-0.0392579,4.19224,-1.09735,-8.1617
-31.5839,0.957447,0.455426,3,7,0,32.2925,-2.07989,-0.853225,-0.169754,-7.57725,-3.84572,-5.37506
-28.7352,0.995931,0.455426,3,7,0,31.9721,-1.23578,-0.719254,-4.08996,-12.8805,-0.258473,-10.3057
-29.0405,0.995019,0.455426,2,3,0,29.0407,-1.2322,-0.747405,0.0437954,0.0857429,0.0496887,-11.4049
-30.8443,0.97735,0.455426,2,7,0,31.6949,-1.74117,-0.87519,-3.44193,-0.586537,-1.55779,-10.3936
-28.7821,0.985038,0.455426,3,15,0,32.1917,-0.34172,-0.160968,-2.28524,-15.7078,3.3621,11.7014
-29.3206,0.993395,0.455426,4,15,0,29.5853,-0.423979,-0.103921,-1.81256,1.56129,2.40875,15.4931
-29.892,0.895037,0.455426,3,7,0,32.6438,0.020105,-0.436142,-0.451368,14.9136,7.1708,-4.95233
-27.6406,0.986691,0.455426,2,3,0,30.6515,-0.503407,-0.500497,-6.30941,3.68121,3.06614,-6.87399
-27.3798,1,0.455426,2,3,0,27.7143,-0.506452,-0.45724,-0.690416,4.94121,2.82646,-4.75252
-28.3461,0.924528,0.455426,2,7,0,29.8009,-0.886259,-0.168758,-2.56445,8.94642,-1.9767,12.7655
-27.3709,0.964322,0.455426,3,7,0,29.9594,-1.19696,-0.507452,3.50228,-11.7952,-2.13127,-1.91235
-27.3402,0.987351,0.455426,3,7,0,27.7403,-0.772592,-0.540303,-1.88478,-3.44772,1.27548,-7.04649
-27.2694,0.984766,0.455426,2,7,0,28.6945,-0.506759,-0.303271,-1.15011,-10.3979,2.1231,3.51987
-28.4179,0.900224,0.455426,1,3,0,29.3833,-0.374501,-0.184549,1.3342,8.25338,3.06602,10.2667
-26.8725,0.983677,0.455426,2,7,0,29.3841,-0.902974,-0.37913,-4.03817,-10.4606,-0.942178,1.66755
-27.3491,0.976331,0.455426,2,7,0,27.8745,-1.08903,-0.550156,-0.963551,-6.10716,-0.944968,-4.82519
-27.8212,0.977247,0.455426,3,7,0,28.0294,-0.762918,-0.199438,-0.0350822,4.11178,-0.720929,10.5598
-28.6926,0.961762,0.455426,2,3,0,28.8384,-0.72833,-0.128181,-0.673816,-3.0344,-0.625,14.5908
-29.137,0.993874,0.455426,3,7,0,30.127,-0.282052,-0.149649,2.10627,-7.39565,3.97379,12.3404
-27.2808,1,0.455426,2,3,0,29.3523,-0.475637,-0.403419,-3.65737,-9.522,2.83213,-2.13469
-27.8672,0.991095,0.455426,3,7,0,27.9395,-1.36096,-0.452125,0.232287,-2.35834,-3.84821,2.10727
-26.9616,0.921795,0.455426,3,7,0,30.0409,-0.616808,-0.399629,-1.94565,15.1075,1.5998,-1.22679
-26.8694,0.976902,0.455426,3,7,0,28.1322,-0.823871,-0.353559,-2.467,-8.20266,-0.452348,2.4402
-27.436,0.946797,0.455426,3,7,0,28.2005,-0.882875,-0.568414,2.94578,-3.42721,0.693148,-7.43858
-27.4786,1,0.455426,3,7,0,27.7883,-1.23189,-0.522548,0.923479,-4.49627,-2.2364,-2.23818
-27.9534,0.985043,0.455426,3,15,0,28.013,-0.274114,-0.354574,-0.513591,1.82014,4.46068,-0.17262
-29.4751,0.923693,0.455426,3,7,0,30.8863,-0.471257,-0.66315,4.43383,0.739604,4.08296,-14.0125
